Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
16/10/2024,67.5 ( 1.05 %),"3,305","5,942,500","1,798.03","3,716","4,919,300","1,324","1,023,200"
15/10/2024,66.8 ( -0.6 %),"5,580","6,211,300","1,113.14","2,685","5,417,800","2,018","793,500"
14/10/2024,67.2 ( -0.74 %),"4,911","5,864,500","1,194.16","2,918","5,072,700","1,738","791,800"
11/10/2024,67.7 ( 0 %),"4,102","5,532,500","1,348.73","2,479","4,933,000","1,990","599,500"
10/10/2024,67.7 ( -0.15 %),"3,370","4,723,900","1,401.75","2,895","5,727,000","1,978","-1,003,100"
09/10/2024,67.8 ( -0.59 %),"3,707","5,830,700","1,572.89","4,171","6,790,900","1,628","-960,200"
08/10/2024,68.2 ( 1.64 %),"4,151","6,548,900","1,577.67","2,985","5,110,700","1,712","1,438,200"
07/10/2024,67.1 ( -2.04 %),"7,035","9,250,200","1,314.88","2,661","9,778,500","3,675","-528,300"
04/10/2024,68.5 ( -2.56 %),"6,721","8,301,400","1,235.14","4,427","11,998,700","2,710","-3,697,300"
03/10/2024,70.3 ( 0.29 %),"2,097","4,935,100","2,353.41","3,292","5,223,200","1,587","-288,100"
02/10/2024,70.1 ( 0 %),"3,269","3,947,700","1,207.62","1,860","4,592,900","2,469","-645,200"
01/10/2024,70.1 ( 0 %),"2,804","4,133,800","1,474.25","2,577","4,716,100","1,830","-582,300"
30/09/2024,70.1 ( -1.27 %),"2,478","3,592,000","1,449.56","1,905","4,248,000","2,230","-656,000"
27/09/2024,71 ( 0.42 %),"2,065","4,471,000","2,165.13","3,709","7,250,500","1,955","-2,779,500"
26/09/2024,70.7 ( 1.58 %),"4,836","7,445,500","1,539.6","3,597","7,046,200","1,959","399,300"
25/09/2024,69.6 ( -1 %),"6,725","7,015,300","1,043.17","4,406","7,694,000","1,746","-678,700"
24/09/2024,70.3 ( -0.21 %),"3,328","3,628,400","1,090.26","2,053","5,195,000","2,530","-1,566,600"
23/09/2024,72.9 ( 0.28 %),"2,924","4,746,300","1,623.22","2,799","6,337,600","2,264","-1,591,300"
20/09/2024,72.7 ( -0.82 %),"3,735","11,093,900","2,970.25","3,860","11,563,300","2,996","-469,400"
19/09/2024,73.3 ( 0 %),"2,019","2,998,300","1,485.04","1,907","4,756,500","2,494","-1,758,200"
