Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
24/09/2021,90.7 ( -0.11 %),"2,708","7,083,400","2,615.73","4,462","6,345,700","1,422","737,700"
23/09/2021,90.8 ( -0.77 %),"3,583","8,231,400","2,297.35","6,388","7,907,000","1,238","324,400"
22/09/2021,91.5 ( 3.04 %),"5,322","19,948,100","3,748.23","11,039","15,741,500","1,426","4,206,600"
21/09/2021,88.8 ( 0.11 %),"2,854","6,388,400","2,238.4","3,797","6,398,200","1,685","-9,800"
20/09/2021,88.7 ( 2.54 %),"3,377","13,406,600","3,969.97","6,916","9,896,100","1,431","3,510,500"
17/09/2021,86.5 ( 0.12 %),"4,065","10,593,300","2,605.98","5,471","9,533,700","1,743","1,059,600"
16/09/2021,86.4 ( 0.35 %),"2,940","4,191,900","1,425.82","2,370","3,888,700","1,641","303,200"
15/09/2021,86.1 ( -1.03 %),"2,832","4,222,900","1,491.14","3,608","3,997,500","1,108","225,400"
14/09/2021,87 ( -0.23 %),"2,138","4,133,500","1,933.35","4,091","5,124,000","1,253","-990,500"
13/09/2021,87.2 ( 0.81 %),"2,618","5,888,600","2,249.27","4,459","5,523,500","1,239","365,100"
10/09/2021,86.5 ( 1.53 %),"5,835","10,128,900","1,735.89","4,023","6,672,300","1,659","3,456,600"
09/09/2021,85.2 ( -0.23 %),"4,977","4,862,200",976.93,"2,246","4,042,600","1,800","819,600"
08/09/2021,85.4 ( -1.04 %),"6,535","6,188,300",946.95,"2,790","5,809,400","2,082","378,900"
07/09/2021,86.3 ( -2.27 %),"4,159","3,981,900",957.42,"3,533","5,054,300","1,431","-1,072,400"
06/09/2021,88.3 ( 0.23 %),"3,332","4,653,600","1,396.64","3,842","5,468,900","1,423","-815,300"
01/09/2021,88.1 ( 0.8 %),"3,851","5,916,400","1,536.33","4,466","6,365,700","1,425","-449,300"
31/08/2021,87.4 ( 0 %),"2,977","5,228,700","1,756.37","2,920","4,600,200","1,575","628,500"
30/08/2021,87.4 ( 0.46 %),"2,695","7,520,600","2,790.58","3,368","5,886,200","1,748","1,634,400"
27/08/2021,87 ( 0 %),"3,483","5,105,200","1,465.75","3,204","3,840,100","1,199","1,265,100"
26/08/2021,87 ( 0.12 %),"2,540","3,565,600","1,403.78","3,070","3,463,300","1,128","102,300"
