Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
28/08/2023,77.9 ( 4.01 %),"5,119","9,156,600","1,788.75","7,601","8,816,300","1,160","340,300"
25/08/2023,74.9 ( 0.27 %),"4,034","4,709,900","1,167.55","4,415","6,024,800","1,365","-1,314,900"
24/08/2023,74.7 ( 1.63 %),"3,878","6,926,700","1,786.15","4,980","7,248,300","1,455","-321,600"
23/08/2023,73.5 ( 1.1 %),"4,276","6,779,200","1,585.41","3,677","5,482,500","1,491","1,296,700"
22/08/2023,72.7 ( -0.27 %),"4,412","5,662,000","1,283.32","2,712","5,533,200","2,040","128,800"
21/08/2023,72.9 ( -0.55 %),"3,855","6,325,600","1,640.88","3,418","5,418,000","1,585","907,600"
18/08/2023,73.3 ( -0.41 %),"4,285","8,812,900","2,056.69","6,959","12,957,500","1,862","-4,144,600"
17/08/2023,73.6 ( 0.68 %),"3,312","8,192,500","2,473.58","5,318","8,051,900","1,514","140,600"
16/08/2023,73.1 ( 0.41 %),"2,771","3,940,800","1,422.16","2,603","4,264,900","1,638","-324,100"
15/08/2023,72.8 ( -0.82 %),"3,155","3,868,200","1,226.05","2,698","3,956,000","1,466","-87,800"
14/08/2023,73.4 ( -0.14 %),"2,551","4,980,300","1,952.29","3,413","5,884,300","1,724","-904,000"
11/08/2023,73.5 ( 0.55 %),"2,871","3,797,700","1,322.78","2,351","4,499,300","1,914","-701,600"
10/08/2023,73.1 ( 0 %),"2,140","4,690,900","2,192.01","3,612","5,846,900","1,619","-1,156,000"
09/08/2023,73.1 ( -1.88 %),"3,240","5,206,700","1,607.01","2,836","8,912,900","3,143","-3,706,200"
08/08/2023,74.5 ( -0.53 %),"2,317","5,706,800","2,463.01","3,125","7,303,700","2,337","-1,596,900"
07/08/2023,74.9 ( 2.6 %),"3,336","8,350,400","2,503.12","3,322","6,559,800","1,975","1,790,600"
04/08/2023,73 ( 0.55 %),"4,276","6,938,300","1,622.61","1,768","5,077,700","2,872","1,860,600"
03/08/2023,72.6 ( -1.36 %),"4,119","4,659,600","1,131.25","1,778","5,225,800","2,939","-566,200"
02/08/2023,76.1 ( 0.13 %),"3,578","5,048,700","1,411.04","3,040","4,794,700","1,577","254,000"
01/08/2023,76 ( -2.56 %),"4,031","7,642,100","1,895.83","3,918","10,662,100","2,721","-3,020,000"
