Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
01/07/2021,59(1.03 %),"23,900",1.41,"46,600",2.74,"22,700",1.33,"163,126,380",27.02%
30/06/2021,58.4(-1.18 %),"2,490",1.47,"8,190",4.81,"5,700",3.34,"163,094,980",27.03%
29/06/2021,59.1(-1.50 %),"-8,490",-5.03,"8,480",5.06,"16,970",10.09,"162,999,580",27.04%
28/06/2021,60(2.92 %),770,0.46,"3,410",2.02,"2,640",1.56,"162,841,980",27.06%
25/06/2021,58.3(0.52 %),"-8,720",-5.03,"8,710",5.06,"17,430",10.09,"162,627,880",27.09%
24/06/2021,58(-1.36 %),"-143,300",-8.34,"98,100",5.71,"241,400",14.05,"162,685,460",27.08%
23/06/2021,58.8(-1.84 %),"-233,000",-13.79,"13,800",0.82,"246,800",14.61,"162,542,160",27.1%
22/06/2021,59.9(0.34 %),"-25,540",-15.44,500,0.3,"26,040",15.74,"162,218,480",27.15%
21/06/2021,59.7(-2.13 %),"-212,900",-12.79,"26,900",1.62,"239,800",14.41,"162,053,760",27.17%
18/06/2021,61(-1.61 %),"-49,400",-3.01,"58,800",3.63,"108,200",6.64,"161,840,860",27.2%
17/06/2021,62(2.82 %),"4,770",2.87,"30,480",18.37,"25,710",15.49,"161,557,740",27.24%
16/06/2021,60.3(-1.47 %),"-194,100",-11.79,"87,100",5.3,"281,200",17.08,"161,839,160",27.2%
15/06/2021,61.2(2.00 %),"-99,000",-5.89,"108,400",6.57,"207,400",12.46,"161,645,060",27.22%
14/06/2021,60(4.71 %),-380,-0.19,"14,790",8.91,"15,170",9.1,"161,712,510",27.22%
11/06/2021,57.3(3.24 %),"225,900",12.96,"228,500",13.1,"2,600",0.15,"161,542,260",27.24%
10/06/2021,55.5(-1.60 %),"-15,600",-0.83,"175,900",9.82,"191,500",10.66,"161,768,160",27.21%
09/06/2021,56.4(-1.05 %),"-17,800",-9.9,"6,650",3.72,"24,450",13.63,"160,944,210",27.32%
08/06/2021,57(-2.56 %),"-21,130",-12.29,"2,310",1.33,"23,440",13.62,"160,814,010",27.34%
07/06/2021,58.5(2.45 %),"-777,800",-45.18,"50,900",2.99,"828,700",48.16,"161,363,260",27.26%
04/06/2021,57.1(4.01 %),"-15,600",-8.85,"3,850",2.17,"19,450",11.02,"160,474,560",27.38%
