Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
15/11/2024,44.4(0.11 %),"31,900",1.41,"51,400",2.27,"19,500",0.86,0,0%
14/11/2024,44.35(-1.88 %),"-31,100",-1.4,"7,900",0.35,"39,000",1.75,0,0%
13/11/2024,45.2(0.00 %),"-42,040",-1.88,"8,900",0.4,"50,940",2.28,"166,053,106",0%
12/11/2024,45.2(-1.20 %),"17,000",0.77,"28,800",1.31,"11,800",0.54,"166,011,066",26.64%
11/11/2024,45.75(1.33 %),"21,700",0.99,"29,400",1.34,"7,700",0.35,"165,989,514",26.64%
08/11/2024,45.15(2.85 %),"10,000",0.45,"60,200",2.7,"50,200",2.25,"165,990,095",26.64%
07/11/2024,43.9(-0.57 %),"-16,900",-0.75,"11,900",0.52,"28,800",1.27,"166,041,795",26.63%
06/11/2024,44.15(0.34 %),0,0,0,0,0,0,"166,011,945",26.64%
05/11/2024,44(0.46 %),"-38,100",-1.67,"3,500",0.15,"41,600",1.82,"165,994,845",26.64%
04/11/2024,43.8(0.46 %),"-28,600",-1.25,"6,400",0.28,"35,000",1.53,"165,951,745",26.64%
01/11/2024,43.6(1.40 %),"-17,100",-0.74,"29,500",1.28,"46,600",2.02,"165,950,745",26.64%
31/10/2024,43(0.12 %),"-3,200",-0.14,"4,200",0.18,"7,400",0.32,"165,950,205",26.64%
30/10/2024,42.95(-0.69 %),"-29,000",-1.25,"1,000",0.04,"30,000",1.29,"165,950,195",26.64%
29/10/2024,43.25(0.12 %),"-3,200",-0.14,"1,000",0.04,"4,200",0.18,"165,950,749",26.64%
28/10/2024,43.2(-0.35 %),"3,800",0.16,"4,300",0.19,500,0.02,"165,934,238",26.65%
25/10/2024,43.35(-0.23 %),"-12,200",-0.53,"5,300",0.23,"17,500",0.76,"165,921,838",26.65%
24/10/2024,43.45(0.35 %),"-10,900",-0.47,"5,800",0.25,"16,700",0.73,"165,886,107",26.65%
23/10/2024,43.3(0.23 %),"-35,000",-1.51,"6,000",0.26,"41,000",1.77,"165,882,137",26.65%
22/10/2024,43.2(-1.26 %),"-4,700",-0.21,"5,000",0.22,"9,700",0.42,"165,879,637",26.65%
21/10/2024,43.75(-0.57 %),"-4,000",-0.18,"4,500",0.2,"8,500",0.37,"167,263,337",26.47%
