Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/11/2021,60.2(-1.47 %),"-173,000",-10.51,"57,100",3.46,"230,100",13.97,"167,426,492",26.45%
19/11/2021,61.1(-4.83 %),"-275,400",-17.2,"49,300",3.08,"324,700",20.29,"167,253,492",26.47%
18/11/2021,64.2(0.00 %),"-76,000",-4.87,"16,000",1.02,"92,000",5.89,"166,978,092",26.51%
17/11/2021,64.2(-0.62 %),"55,400",3.57,"85,900",5.55,"30,500",1.98,"166,902,092",26.52%
16/11/2021,64.6(3.03 %),"-75,600",-4.97,"104,400",6.73,"180,000",11.7,"166,957,492",26.51%
15/11/2021,62.7(-0.16 %),"40,700",2.59,"56,000",3.56,"15,300",0.97,"166,881,892",26.52%
12/11/2021,62.8(-0.63 %),"44,900",2.81,"75,100",4.71,"30,200",1.9,"166,922,592",26.51%
11/11/2021,63.2(-2.02 %),"-5,100",-0.32,"32,600",2.07,"37,700",2.39,"166,967,492",26.51%
10/11/2021,64.5(-0.46 %),0,0,0,0,0,0,"166,962,392",26.51%
09/11/2021,64.8(2.05 %),"-402,000",-26.19,"5,700",0.37,"407,700",26.56,"166,962,392",26.51%
08/11/2021,63.5(0.63 %),"-78,800",-5,"28,800",1.83,"107,600",6.84,"166,560,392",26.56%
05/11/2021,64(0.79 %),0,0,0,0,0,0,"166,481,592",26.57%
04/11/2021,63.5(0.00 %),"-85,500",-4.85,"24,500",1.57,"110,000",6.42,"166,567,092",0%
03/11/2021,63.5(-2.01 %),"-96,100",-6.12,"121,200",7.81,"217,300",13.93,"166,577,692",0%
02/11/2021,64.8(1.09 %),"33,300",2.14,"54,200",3.48,"20,900",1.34,"166,481,592",26.57%
01/11/2021,64.1(-0.93 %),"58,300",3.77,"113,600",7.37,"55,300",3.6,"166,514,892",26.57%
29/10/2021,64.7(-1.37 %),"-47,400",-3.11,"84,300",5.47,"131,700",8.58,"166,538,690",26.57%
28/10/2021,65.6(1.08 %),"-73,300",-4.8,"14,300",0.94,"87,600",5.73,"166,491,290",26.57%
27/10/2021,64.9(0.93 %),"-2,500",-0.16,"11,000",0.71,"13,500",0.87,"166,417,990",0%
26/10/2021,64.3(-0.31 %),"-80,400",-5.21,"190,400",12.34,"270,800",17.55,"166,415,490",0%
