Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/02/2024,42.15(-0.71 %),"-12,510",-0.53,"2,700",0.11,"15,210",0.64,"167,495,648",26.44%
21/02/2024,42.45(-0.70 %),"-39,486",-1.68,"7,900",0.34,"47,386",2.01,"167,495,648",26.44%
20/02/2024,42.75(-1.04 %),"-15,300",-0.66,"23,200",1,"38,500",1.66,"167,492,624",26.44%
19/02/2024,43.2(1.65 %),"51,274",2.21,"64,190",2.76,"12,916",0.55,"167,502,432",26.44%
16/02/2024,42.5(2.91 %),"147,610",6.25,"163,010",6.9,"15,400",0.65,"167,549,100",26.43%
15/02/2024,41.3(0.24 %),"-1,720",-0.07,"15,800",0.65,"17,520",0.73,"167,706,300",26.41%
07/02/2024,41.2(0.24 %),"17,300",0.71,"23,100",0.95,"5,800",0.24,"167,715,936",26.41%
06/02/2024,41.1(0.12 %),"-2,680",-0.11,"5,500",0.23,"8,180",0.34,"167,717,632",26.41%
05/02/2024,41.05(0.12 %),-500,-0.02,"20,900",0.87,"21,400",0.88,"167,648,290",26.42%
02/02/2024,41(-0.61 %),"-6,441",-0.26,"2,500",0.1,"8,941",0.37,"167,675,952",26.41%
01/02/2024,41.25(1.85 %),"68,800",2.84,"96,700",3.98,"27,900",1.14,"167,738,049",26.4%
31/01/2024,40.5(-1.22 %),"-31,800",-1.3,"1,800",0.07,"33,600",1.37,"167,738,048",26.4%
30/01/2024,41(-0.49 %),"-3,500",-0.14,"31,100",1.28,"34,600",1.42,"167,737,776",26.4%
29/01/2024,41.2(0.86 %),"17,900",0.74,"19,900",0.82,"2,000",0.08,"167,760,400",26.4%
26/01/2024,40.85(0.37 %),700,0.03,"9,100",0.37,"8,400",0.34,"167,749,659",26.4%
25/01/2024,40.7(0.00 %),"-6,700",-0.27,"6,500",0.26,"13,200",0.54,"167,750,359",26.4%
24/01/2024,40.7(-0.25 %),"2,300",0.09,"11,700",0.48,"9,400",0.38,"167,743,659",26.4%
23/01/2024,40.8(-0.97 %),600,0.03,"7,700",0.32,"7,100",0.29,"167,745,959",26.4%
22/01/2024,41.2(-0.12 %),"-9,100",-0.37,"17,900",0.74,"27,000",1.11,"167,746,559",26.4%
19/01/2024,41.25(0.24 %),"-9,900",-0.41,"12,500",0.52,"22,400",0.92,"167,737,459",26.4%
