Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
17/02/2025,53.6(-1.47 %),"-45,660",-2.49,"33,400",1.83,"79,060",4.31,0,0%
14/02/2025,54.4(0.00 %),"151,240",8.25,"279,000",15.23,"127,760",6.98,0,0%
13/02/2025,54.4(0.00 %),"-33,055",-1.81,"64,300",3.51,"97,355",5.31,0,0%
12/02/2025,54.4(3.23 %),"109,600",5.89,"216,800",11.63,"107,200",5.75,0,0%
11/02/2025,52.7(-0.38 %),"-143,680",-7.63,"18,700",0.99,"162,380",8.62,0,0%
10/02/2025,52.9(1.54 %),"-77,190",-4.04,"64,500",3.37,"141,690",7.41,0,0%
07/02/2025,52.1(1.76 %),"-7,260",-0.4,"77,400",4.07,"84,660",4.47,0,0%
06/02/2025,51.2(-0.19 %),"-36,290",-1.86,"2,600",0.13,"38,890",1.99,0,0%
05/02/2025,51.3(-0.19 %),"-48,700",-2.48,"27,600",1.42,"76,300",3.89,0,0%
04/02/2025,51.4(1.38 %),"9,880",0.5,"37,900",1.93,"28,020",1.43,0,0%
03/02/2025,50.8(0.00 %),"25,950",1.32,"70,000",3.56,"44,050",2.24,0,0%
24/01/2025,50.8(0.20 %),"-2,170",-0.11,"34,300",1.74,"36,470",1.85,0,0%
23/01/2025,50.7(0.00 %),"24,500",1.25,"69,500",3.53,"45,000",2.28,0,0%
22/01/2025,50.7(-2.50 %),"-43,906",-2.25,"8,364",0.43,"52,270",2.68,0,0%
21/01/2025,52(-0.38 %),"-100,350",-5.25,"73,600",3.85,"173,950",9.1,0,0%
20/01/2025,52.2(0.00 %),"-109,900",-5.71,"23,400",1.22,"133,300",6.93,0,0%
17/01/2025,52.2(1.95 %),"3,300",0.18,"43,900",2.28,"40,600",2.1,0,0%
16/01/2025,51.2(0.00 %),"-66,800",-3.4,"1,700",0.09,"68,500",3.49,0,0%
15/01/2025,51.2(0.79 %),"-17,500",-0.91,"163,000",8.31,"180,500",9.22,0,0%
14/01/2025,50.8(2.63 %),"-71,660",-3.58,"54,550",2.74,"126,210",6.32,0,0%
