Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/05/2023,46(0.22 %),"-50,200",-2.3,"60,600",2.79,"110,800",5.09,"161,058,039",27.3%
05/05/2023,45.9(1.44 %),"-110,000",-5.04,"21,500",0.98,"131,500",6.02,"160,991,351",27.31%
04/05/2023,45.25(0.78 %),"-117,500",-5.33,"9,700",0.44,"127,200",5.76,"160,746,467",0%
28/04/2023,44.9(0.11 %),"34,000",1.53,"40,100",1.81,"6,100",0.27,"160,662,940",0%
27/04/2023,44.85(-2.18 %),"-267,600",-12.08,"2,500",0.11,"270,100",12.19,"160,696,940",0%
26/04/2023,45.85(0.55 %),"-154,500",-7.08,"66,600",3.05,"221,100",10.14,"160,429,340",27.39%
25/04/2023,45.6(-1.72 %),"-133,637",-6.09,"5,010",0.23,"138,647",6.32,"160,466,736",27.38%
24/04/2023,46.4(-1.07 %),"-27,704",-1.29,"1,500",0.07,"29,204",1.36,"160,454,530",27.38%
21/04/2023,46.85(-0.32 %),"-8,316",-0.39,"10,900",0.51,"19,216",0.9,"160,450,390",27.39%
20/04/2023,47(1.73 %),"6,300",0.3,"11,900",0.56,"5,600",0.26,"160,329,620",0%
19/04/2023,46.15(-1.81 %),"-91,560",-4.23,"7,710",0.36,"99,270",4.58,"160,335,920",27.4%
18/04/2023,47(-0.42 %),"-26,400",-1.24,"11,600",0.55,"38,000",1.79,"160,262,480",27.41%
17/04/2023,47.2(-1.67 %),"-62,550",-2.95,"18,600",0.88,"81,150",3.83,"160,237,090",27.41%
14/04/2023,48(-0.83 %),"-25,590",-1.23,"11,400",0.55,"36,990",1.78,"160,248,428",27.41%
13/04/2023,48.4(-0.21 %),950,0.05,"9,300",0.45,"8,350",0.4,"160,239,418",27.41%
12/04/2023,48.5(-1.42 %),"-19,232",-0.93,"1,178",0.06,"20,410",0.99,"160,232,218",27.41%
11/04/2023,49.15(0.51 %),"21,600",1.06,"38,100",1.87,"16,500",0.81,"160,214,696",27.42%
10/04/2023,48.9(0.82 %),"79,700",3.9,"97,900",4.79,"18,200",0.89,"160,183,996",27.42%
07/04/2023,48.5(0.00 %),"-62,000",-3.01,"6,800",0.33,"68,800",3.34,"160,261,896",27.41%
06/04/2023,48.5(-1.22 %),"6,700",0.32,"26,700",1.29,"20,000",0.97,"160,262,806",27.41%
