Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/12/2021,56.6(-1.74 %),"-102,700",-5.82,"23,500",1.34,"126,200",7.16,"167,246,152",26.47%
17/12/2021,57.6(-0.69 %),"-187,100",-10.79,"4,200",0.24,"191,300",11.03,"167,143,452",26.48%
16/12/2021,58(-0.34 %),"33,400",1.94,"49,500",2.88,"16,100",0.94,"166,956,352",26.51%
15/12/2021,58.2(-0.51 %),"66,100",3.85,"77,400",4.51,"11,300",0.66,"166,989,752",26.5%
14/12/2021,58.5(-1.18 %),"-48,500",-2.84,"4,900",0.29,"53,400",3.13,"167,055,852",0%
13/12/2021,59.2(0.68 %),"-23,200",-1.05,"35,200",3.54,"58,400",4.59,"167,007,352",0%
10/12/2021,58.8(1.73 %),"-40,000",-2.34,"8,700",0.51,"48,700",2.85,"166,984,152",26.51%
09/12/2021,57.8(0.17 %),"13,700",0.79,"29,300",1.69,"15,600",0.9,"166,944,152",0%
08/12/2021,57.7(-1.20 %),"2,400",0.14,"21,900",1.27,"19,500",1.13,"166,957,852",26.51%
07/12/2021,58.4(1.57 %),"15,700",0.91,"34,800",2.02,"19,100",1.11,"166,960,252",26.51%
06/12/2021,57.5(-0.52 %),"549,000",31.7,"568,000",32.8,"19,000",1.1,"166,975,952",26.51%
03/12/2021,57.8(-4.62 %),"-189,500",-11.33,"19,000",1.13,"208,500",12.46,"167,524,952",26.43%
02/12/2021,60.6(-0.82 %),"-3,300",-0.2,"15,000",0.92,"18,300",1.11,"167,335,452",26.46%
01/12/2021,61.1(0.16 %),"-222,000",-13.47,"12,000",0.73,"234,000",14.2,"167,332,152",26.46%
30/11/2021,61(-1.61 %),"-201,200",-12.42,"43,700",2.68,"244,900",15.09,"167,615,192",26.42%
29/11/2021,62(-0.32 %),"167,100",10.6,"302,900",18.77,"135,800",8.17,"167,246,892",0%
26/11/2021,62.2(-1.43 %),"13,200",0.83,"54,000",3.38,"40,800",2.54,"167,413,992",0%
25/11/2021,63.1(0.48 %),"24,400",1.54,"70,700",4.48,"46,300",2.94,"167,427,192",26.45%
24/11/2021,62.8(0.64 %),"7,900",0.49,"26,500",1.65,"18,600",1.16,"167,451,592",26.44%
23/11/2021,62.4(3.65 %),"-33,000",-1.99,"11,400",0.69,"44,400",2.69,"167,459,492",26.44%
