Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
03/07/2023,44.5(0.91 %),"37,400",1.66,"46,300",2.05,"8,900",0.39,"164,444,116",26.85%
30/06/2023,44.1(-0.45 %),"74,700",3.3,"76,800",3.4,"2,100",0.09,"164,427,900",0%
29/06/2023,44.3(-1.99 %),"61,900",2.78,"68,600",3.08,"6,700",0.3,"164,502,600",0%
28/06/2023,45.15(-0.33 %),"32,100",1.45,"41,000",1.86,"8,900",0.4,"164,564,500",0%
27/06/2023,45.3(0.00 %),"-175,900",-7.98,"24,100",1.09,"200,000",9.07,"164,596,600",0%
26/06/2023,45.25(0.33 %),-300,-0.01,"16,000",0.72,"16,300",0.73,"164,420,700",26.85%
23/06/2023,45.1(2.04 %),"200,500",8.95,"212,800",9.49,"12,300",0.55,"164,345,027",26.86%
22/06/2023,44.15(0.00 %),"33,600",1.48,"388,800",17.16,"355,200",15.68,"164,545,527",26.83%
21/06/2023,44.15(0.34 %),"56,100",2.47,"89,600",3.94,"33,500",1.47,"164,579,127",26.83%
20/06/2023,44(0.69 %),"-4,900",-0.21,"64,700",2.83,"69,600",3.04,"164,481,427",0%
19/06/2023,43.7(-0.91 %),"3,000",0.13,"17,000",0.75,"14,000",0.61,"164,476,527",26.84%
16/06/2023,44.05(-0.79 %),"-129,000",-5.62,"114,900",5.14,"243,900",10.76,"164,372,477",26.86%
15/06/2023,44.4(-0.45 %),"-86,200",-3.85,"34,800",1.55,"121,000",5.4,"163,923,302",26.92%
14/06/2023,44.6(-0.89 %),"-119,000",-5.33,"32,700",1.47,"151,700",6.8,"163,837,102",26.93%
13/06/2023,45(1.12 %),"34,200",1.55,"37,200",1.69,"3,000",0.14,"163,718,102",26.95%
12/06/2023,44.5(1.60 %),"-254,500",-11.21,"77,100",3.39,"331,600",14.6,"163,752,302",26.94%
09/06/2023,43.8(-0.68 %),"-43,800",-1.92,"12,900",0.57,"56,700",2.49,"163,497,802",26.97%
08/06/2023,44.1(-1.23 %),"-26,300",-1.15,"55,300",2.47,"81,600",3.62,"163,454,002",26.98%
07/06/2023,44.65(-0.67 %),"-13,900",-0.62,"9,200",0.41,"23,100",1.03,"163,427,702",26.98%
06/06/2023,44.95(1.01 %),"231,500",10.4,"234,900",10.55,"3,400",0.15,"163,413,802",26.99%
