Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/05/2022,50.2(0.20 %),"-206,300",-10.36,"12,200",0.61,"218,500",10.97,"168,233,652",26.34%
19/05/2022,50.1(-1.18 %),"-77,800",-3.9,"41,300",2.07,"119,100",5.97,"168,026,552",26.36%
18/05/2022,50.7(-0.98 %),"-161,600",-8.19,"57,700",2.93,"219,300",11.12,"168,065,052",26.36%
17/05/2022,51.2(6.89 %),"234,700",12.02,"236,500",12.11,"1,800",0.09,"168,071,752",26.36%
16/05/2022,47.9(-5.52 %),"44,100",2.11,"93,600",4.48,"49,500",2.37,"168,298,452",26.33%
13/05/2022,50.7(-6.97 %),"373,800",19.24,"383,100",19.73,"9,300",0.49,"168,376,152",26.32%
12/05/2022,54.5(-6.84 %),"11,900",0.61,"27,300",1.5,"15,400",0.88,"168,731,552",26.27%
11/05/2022,58.5(-2.50 %),"-16,200",-0.95,"17,000",1,"33,200",1.95,"168,743,452",26.27%
10/05/2022,60(1.01 %),"34,300",2.06,"73,300",4.4,"39,000",2.34,"168,727,252",26.27%
09/05/2022,59.4(-6.90 %),"46,700",2.77,"51,300",3.05,"4,600",0.27,"168,344,752",26.32%
06/05/2022,63.8(-0.31 %),"-448,800",-28.63,"7,000",0.45,"455,800",29.08,"168,275,352",26.33%
05/05/2022,64(1.59 %),"-106,400",-6.79,"14,300",0.91,"120,700",7.7,"168,195,152",26.34%
04/05/2022,63(1.45 %),"-137,300",-8.62,"15,200",0.96,"152,500",9.58,"168,088,752",26.36%
29/04/2022,62.1(3.50 %),"24,900",1.54,"80,300",4.95,"55,400",3.4,"167,968,452",26.37%
28/04/2022,60(-2.44 %),"-51,500",-3.13,"84,000",5.09,"135,500",8.22,"167,906,052",26.38%
27/04/2022,61.5(-0.65 %),"-80,600",-4.87,"61,100",3.71,"141,700",8.58,"167,960,052",26.37%
26/04/2022,61.9(5.63 %),"843,400",48.71,"873,000",50.46,"29,600",1.75,"168,002,252",26.37%
25/04/2022,58.6(-6.98 %),"160,300",9.63,"176,200",10.6,"15,900",0.96,"168,813,552",26.26%
22/04/2022,63(-5.26 %),"132,300",8.4,"194,000",12.51,"61,700",4.1,"168,757,352",26.27%
21/04/2022,66.5(3.91 %),"79,400",5.01,"304,800",20.1,"225,400",15.09,"168,823,252",26.26%
