Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
01/09/2021,56.8,50.1,-0.2(-0.35 %),"1,249,800",71.16,0,0,57.3,57.3,56.5
31/08/2021,57,50.28,2(3.64 %),"2,580,900",146.78,0,0,56,57.5,55.9
30/08/2021,55,48.51,1.6(3.00 %),"1,461,400",79.83,"96,152",5.13,53.6,55,53.6
27/08/2021,53.4,47.1,0.8(1.52 %),"656,900",34.78,0,0,52.1,53.6,52
26/08/2021,52.6,46.4,-0.1(-0.19 %),"591,400",31.39,0,0,52.9,53.8,52.5
25/08/2021,52.7,46.49,0.1(0.19 %),"336,100",17.61,0,0,52.6,53,52.1
24/08/2021,52.6,46.4,0.6(1.15 %),"765,100",39.79,0,0,52,52.6,51.6
23/08/2021,52,45.87,-1.4(-2.62 %),"1,178,300",61.86,0,0,53.2,53.2,52
20/08/2021,53.4,47.1,-1.6(-2.91 %),"1,584,200",85.61,0,0,55,55.3,51.9
19/08/2021,55,48.51,0.3(0.55 %),"779,400",42.75,0,0,54.9,55.2,54.5
18/08/2021,54.7,48.25,1.1(2.05 %),"1,304,200",71.61,0,0,54,55.3,53.9
17/08/2021,53.6,47.28,-0.6(-1.11 %),"884,100",47.64,0,0,54.2,54.3,53.6
16/08/2021,54.2,47.81,-0.2(-0.37 %),"1,051,700",57.12,0,0,54.5,54.9,53.9
13/08/2021,54.4,47.99,-0.9(-1.63 %),"828,900",45.23,0,0,55.2,55.2,53.9
12/08/2021,55.3,48.78,1.1(2.03 %),"1,430,300",78.71,0,0,54.2,55.5,54.2
11/08/2021,54.2,47.81,0.8(1.50 %),"1,348,500",73.09,0,0,53.6,54.8,53.4
10/08/2021,53.4,47.1,-0.5(-0.93 %),"694,400",37.31,0,0,54,54.4,53.2
09/08/2021,53.9,47.54,0.1(0.19 %),"736,800",39.56,0,0,53.2,54.2,53.1
06/08/2021,53.8,47.46,0.2(0.37 %),"1,125,800",59.9,0,0,53.5,54,52.7
05/08/2021,53.6,47.28,-0.2(-0.37 %),"659,800",35.26,0,0,53.4,53.7,53.1
