Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
24/12/2021,56,50.1,1.1(2.00 %),"898,700",49.56,0,0,55.2,56.2,54.7
23/12/2021,54.9,49.11,-1.6(-2.83 %),"1,201,300",66.64,"57,700",3.49,56.5,56.7,54.9
22/12/2021,56.5,50.55,-0.5(-0.88 %),"884,600",50.14,0,0,57,57.6,56.1
21/12/2021,57,50.99,0.4(0.71 %),"1,416,400",80.6,0,0,56.3,57.6,55.9
20/12/2021,56.6,50.63,-1(-1.74 %),"1,114,200",63.34,"225,800",13.68,57.8,58.1,56
17/12/2021,57.6,51.53,-0.4(-0.69 %),"739,300",42.8,"50,000",3.1,58,58.5,57.5
16/12/2021,58,51.89,-0.2(-0.34 %),"413,600",24.05,0,0,59,59,57.9
15/12/2021,58.2,52.07,-0.3(-0.51 %),"630,000",36.62,"95,800",5.99,58.5,58.6,57.5
14/12/2021,58.5,52.33,-0.7(-1.18 %),"562,100",32.96,0,0,59,59,58
13/12/2021,59.2,52.96,0.4(0.68 %),"655,500",38.71,"26,900",1.47,59.2,59.7,58.6
10/12/2021,58.8,52.6,1(1.73 %),"639,500",37.43,0,0,58,59.3,57.9
09/12/2021,57.8,51.71,0.1(0.17 %),"741,800",42.81,0,0,57.7,58.1,57.3
08/12/2021,57.7,51.62,-0.7(-1.20 %),"581,500",33.74,0,0,58.4,58.6,57.6
07/12/2021,58.4,52.25,0.9(1.57 %),"665,900",38.64,0,0,57.8,58.5,57.5
06/12/2021,57.5,51.44,-0.3(-0.52 %),"1,623,800",93.62,0,0,57.8,58.4,55.3
03/12/2021,57.8,51.71,-2.8(-4.62 %),"1,675,000",99.55,"25,000",1.57,61.1,61.1,57.8
02/12/2021,60.6,54.21,-0.5(-0.82 %),"611,300",37.26,0,0,61.1,61.5,60.6
01/12/2021,61.1,54.66,0.1(0.16 %),"1,262,900",76.71,0,0,61.2,61.5,60.2
30/11/2021,61,54.57,-1(-1.61 %),"1,345,100",82.76,0,0,62.4,62.8,60.5
29/11/2021,62,55.47,-0.2(-0.32 %),"938,200",58.14,0,0,61.3,62.8,61
