Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/03/2022,58.5,52.33,0(0.00 %),"912,400",53.05,0,0,58.5,58.5,57.8
25/03/2022,58.5,52.33,-0.3(-0.51 %),"608,300",35.71,"431,000",25.34,59,59.2,58
24/03/2022,58.8,52.6,-0.2(-0.34 %),"681,200",40.16,0,0,58.9,59.7,58.5
23/03/2022,59,52.78,0.5(0.85 %),"1,281,500",75.55,0,0,58.5,59.8,58.1
22/03/2022,58.5,52.33,0(0.00 %),"899,900",52.67,"1,000,000",58.5,58.8,59.3,58
21/03/2022,58.5,52.33,2.4(4.28 %),"1,400,800",80.88,0,0,56.9,58.6,56.2
18/03/2022,56.1,50.19,-0.1(-0.18 %),"820,100",46,0,0,56.1,56.4,55.8
17/03/2022,56.2,50.28,0(0.00 %),"346,800",19.52,0,0,56.5,56.9,55.8
16/03/2022,56.2,50.28,1.1(2.00 %),"420,700",23.47,0,0,55.5,56.3,55.3
15/03/2022,55.1,49.29,0(0.00 %),"762,100",41.91,0,0,54.9,55.2,54.6
14/03/2022,55.1,49.29,-1.9(-3.33 %),"895,400",50.01,0,0,56.1,57,55
11/03/2022,57,50.99,-0.4(-0.70 %),"646,000",37.01,0,0,57.1,58.3,56.8
10/03/2022,57.4,51.35,1(1.77 %),"704,500",40.17,0,0,57.5,57.5,56.5
09/03/2022,56.4,50.46,-2(-3.42 %),"1,797,100",102.52,0,0,58.3,58.7,56.4
08/03/2022,58.4,52.25,-0.5(-0.85 %),"647,600",38.05,0,0,58.2,59.5,58.2
07/03/2022,58.9,52.69,-0.8(-1.34 %),"868,700",51.61,0,0,60.2,60.2,58.8
04/03/2022,59.7,53.41,0.7(1.19 %),"1,259,200",74.5,0,0,58.5,60.2,58.4
03/03/2022,59,52.78,0(0.00 %),"928,600",54.6,0,0,59.1,59.7,58.3
02/03/2022,59,52.78,-0.8(-1.34 %),"1,103,800",65.83,0,0,59.7,60.4,59
01/03/2022,59.8,53.5,0.7(1.18 %),"1,582,400",95.14,0,0,59.3,61,59.2
