Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
10/01/2023,48,45.79,0.1(0.21 %),"274,300",13.11,0,0,48,48.1,47.5
09/01/2023,47.9,45.69,-0.2(-0.42 %),"187,700",9.04,0,0,48.1,48.6,47.85
06/01/2023,48.05,45.84,-0.05(-0.10 %),"493,200",23.87,0,0,48.4,48.75,47.9
05/01/2023,48.05,45.84,0.35(0.73 %),"285,300",13.73,"86,000",4.06,48,48.4,47.85
04/01/2023,47.7,45.5,0(0.00 %),"507,200",24.23,0,0,47.9,48,47.5
03/01/2023,47.7,45.5,1.1(2.36 %),"270,500",12.77,"86,000",4.09,46.65,47.75,46.5
30/12/2022,46.6,44.45,0.1(0.22 %),"140,300",6.58,0,0,46.7,47.1,46.6
29/12/2022,46.5,44.36,-0.2(-0.43 %),"457,700",21.48,0,0,46.7,47.35,46.5
28/12/2022,46.7,44.55,0.2(0.43 %),"147,900",6.89,0,0,47.05,47.05,46
27/12/2022,46.5,44.36,1(2.20 %),"460,000",21.27,0,0,45.5,47,45.5
26/12/2022,45.5,43.4,-2.4(-5.01 %),"494,100",23.31,0,0,47.8,48,45.5
23/12/2022,47.9,45.69,-0.3(-0.62 %),"493,100",23.58,0,0,47.8,48.2,47.5
22/12/2022,48.2,45.98,0.2(0.42 %),"309,100",14.84,0,0,48.2,48.6,47.55
21/12/2022,48,45.79,0(0.00 %),"483,600",23.2,0,0,48,48.3,47.5
20/12/2022,48,45.79,-0.2(-0.41 %),"1,172,700",55.76,0,0,48,49.1,46.5
19/12/2022,48.2,45.98,-1.4(-2.82 %),"642,200",31.32,0,0,49.4,49.4,48.2
16/12/2022,49.6,47.32,0.1(0.20 %),"1,031,800",50.9,0,0,48.6,49.6,48.6
15/12/2022,49.5,47.22,-0.3(-0.60 %),"652,800",32.34,0,0,49.75,50,49.25
14/12/2022,49.75,47.46,-0.15(-0.30 %),"691,200",34.56,0,0,50.5,50.8,49.2
13/12/2022,49.9,47.6,1.4(2.89 %),"1,451,100",71.4,0,0,48.55,49.9,48
