Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
31/10/2023,38.9,37.11,-0.25(-0.64 %),"373,700",14.68,0,0,39.5,39.6,38.9
30/10/2023,39.15,37.35,-0.35(-0.89 %),"155,400",6.11,0,0,39.5,39.7,39
27/10/2023,39.5,37.68,0.45(1.15 %),"460,800",18.1,0,0,39.1,39.6,39
26/10/2023,39.05,37.25,-1.8(-4.41 %),"646,500",25.58,0,0,40.3,40.5,38.8
25/10/2023,40.85,38.97,0.1(0.25 %),"154,100",6.29,0,0,40.75,41.1,40.75
24/10/2023,40.75,38.87,0.25(0.62 %),"128,500",5.22,0,0,40.75,40.8,40.3
23/10/2023,40.5,38.63,-0.5(-1.22 %),"202,100",8.19,0,0,41,41,40.3
20/10/2023,41,39.11,0.8(1.99 %),"210,800",8.55,0,0,40.25,41.15,40.15
19/10/2023,40.2,38.35,-0.65(-1.59 %),"342,300",13.86,0,0,40.6,40.9,40.2
18/10/2023,40.85,38.97,-0.7(-1.68 %),"467,100",19.15,0,0,41.55,41.6,40.5
17/10/2023,41.55,39.64,-0.1(-0.24 %),"173,600",7.25,0,0,41.75,42.05,41.55
16/10/2023,41.65,39.73,-0.65(-1.54 %),"331,200",13.89,0,0,42.3,42.3,41.3
13/10/2023,42.3,40.35,-0.35(-0.82 %),"210,400",8.87,0,0,42.6,42.6,42
12/10/2023,42.65,40.69,0.05(0.12 %),"239,800",10.23,0,0,42.7,42.8,42.55
11/10/2023,42.6,40.64,0.05(0.12 %),"121,700",5.17,0,0,42.4,42.7,42.4
10/10/2023,42.55,40.59,0.35(0.83 %),"258,600",10.98,0,0,42.45,42.75,42.25
09/10/2023,42.2,40.26,0.3(0.72 %),"222,600",9.36,0,0,42,42.3,41.85
06/10/2023,41.9,39.97,0(0.00 %),"245,100",10.25,0,0,41.9,42.15,41.5
05/10/2023,41.9,39.97,-0.15(-0.36 %),"174,800",7.35,"40,000",1.67,42.5,42.5,41.9
04/10/2023,42.05,40.11,0.2(0.48 %),"378,300",15.89,"50,000",2.13,41.6,42.4,41.5
