Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
08/01/2021,68.3,60.25,1.3(1.94 %),"1,639,800",112.18,0,0,67.8,69,67.6
07/01/2021,67,59.1,0.5(0.75 %),"898,000",60.15,0,0,66.5,67.4,66.5
06/01/2021,66.5,58.66,0.5(0.76 %),"1,472,400",98.58,0,0,66.5,67.8,66
05/01/2021,66,58.22,-0.3(-0.45 %),"1,018,200",67.09,0,0,65.5,66.3,65.4
04/01/2021,66.3,58.48,0.3(0.45 %),"1,192,300",79.36,0,0,67,67.5,65.6
31/12/2020,66,58.22,1(1.54 %),"1,317,310",85.92,0,0,65,66.8,64
30/12/2020,65,57.34,-2(-2.99 %),"1,719,280",113.96,"40,000",2.64,65,67.8,64.5
29/12/2020,67,59.1,3(4.69 %),"1,342,220",87.88,0,0,63.2,67,63.2
28/12/2020,64,56.45,2.1(3.39 %),"2,393,040",152.46,0,0,62,65.2,61.9
25/12/2020,61.9,54.6,3.5(5.99 %),"2,812,050",170.43,0,0,58.9,62.4,58.3
24/12/2020,58.4,51.51,-0.2(-0.34 %),"1,191,350",68.98,0,0,59,59.6,57
23/12/2020,58.6,51.69,1.7(2.99 %),"1,934,620",113.38,0,0,57.3,60,56.9
22/12/2020,56.9,50.19,-0.2(-0.35 %),"871,000",49.61,0,0,57.1,57.4,56.8
21/12/2020,57.1,50.37,0(0.00 %),"1,266,240",72.54,0,0,57.6,57.8,56.9
18/12/2020,57.1,50.37,0.1(0.18 %),"1,271,560",72.66,0,0,57,57.7,56.6
17/12/2020,57,50.28,-1.6(-2.73 %),"1,212,490",70.02,0,0,58.4,58.6,57
16/12/2020,58.6,51.69,0.4(0.69 %),"937,270",54.57,0,0,58.4,58.6,57.8
15/12/2020,58.2,51.34,-0.4(-0.68 %),"1,522,230",89.43,0,0,58.6,59.4,58
14/12/2020,58.6,51.69,1.1(1.91 %),"1,530,650",89.24,0,0,58,59.4,57.3
11/12/2020,57.5,50.72,0.8(1.41 %),"1,161,870",65.72,"23,000",1.32,56.7,57.5,56
