Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
10/01/2025,17.4,,0.35(2.05 %),"2,155,900",37.02,0,0,17.05,17.4,16.95
09/01/2025,17.05,,-0.05(-0.29 %),"1,946,700",33.21,0,0,17.3,17.3,16.9
08/01/2025,17.1,,0.3(1.79 %),"2,124,100",35.76,0,0,16.65,17.1,16.6
07/01/2025,16.8,,0.05(0.30 %),"3,200,600",53.47,0,0,16.75,16.8,16.55
06/01/2025,16.75,,-0.05(-0.30 %),"1,709,400",28.51,0,0,16.65,16.75,16.6
03/01/2025,16.8,,0.05(0.30 %),"1,760,500",29.26,0,0,16.75,16.8,16.5
02/01/2025,16.75,,0(0.00 %),"1,644,600",27.31,0,0,16.9,16.9,16.45
31/12/2024,16.75,,0.05(0.30 %),"1,631,400",27.3,"526,265",8.42,16.85,16.85,16.6
30/12/2024,16.7,,-0.2(-1.18 %),"1,727,400",29.03,0,0,16.8,16.95,16.7
27/12/2024,16.9,,0(0.00 %),"1,741,800",29.66,0,0,17.05,17.2,16.9
26/12/2024,16.9,,-0.35(-2.03 %),"1,693,500",29.01,0,0,17.25,17.3,16.9
25/12/2024,17.25,,0.2(1.17 %),"1,924,800",32.99,"10,000,000",170.5,16.85,17.25,16.85
24/12/2024,17.05,,0.1(0.59 %),"1,701,000",28.69,"10,270,000",174.08,16.9,17.05,16.75
23/12/2024,16.95,,0.25(1.50 %),"1,748,500",29.34,0,0,16.65,16.95,16.6
20/12/2024,16.7,,0.2(1.21 %),"1,581,500",26.33,0,0,16.8,16.9,16.5
19/12/2024,16.5,,-0.75(-4.35 %),"2,264,900",38.22,"4,442,300",76.97,17.05,17.1,16.5
18/12/2024,17.25,,-0.05(-0.29 %),"1,526,600",26.26,"233,100",4.08,17.1,17.25,17.1
17/12/2024,17.3,,0(0.00 %),"2,372,600",40.66,"1,342,300",23.31,17.25,17.3,16.95
16/12/2024,17.3,,-0.05(-0.29 %),"1,704,900",29.41,0,0,17.35,17.35,17.1
13/12/2024,17.35,,-0.05(-0.29 %),"1,793,700",30.91,0,0,17.25,17.4,17.1
