Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
19/09/2024,16.65,,1.05(6.73 %),"2,750,200",44.76,"71,389,298","1,038.8",15.8,16.65,15.75
18/09/2024,15.6,,0.15(0.97 %),"1,747,600",27.4,"97,815,238","1,408.54",15.6,15.8,15.6
17/09/2024,15.45,,0.2(1.31 %),"1,635,400",25.2,"62,206,156",883.33,15.5,15.7,15.25
16/09/2024,15.25,,0(0.00 %),"2,986,500",46.09,"30,003,344",426.05,15.4,15.9,15.2
13/09/2024,15.25,,0.2(1.33 %),"2,204,100",33.85,"39,418,436",551.86,15.5,15.7,15.2
12/09/2024,15.05,,-0.95(-5.94 %),"5,282,900",82.93,0,0,16.1,16.5,15.05
11/09/2024,16,,-1(-5.88 %),"2,221,300",36.82,0,0,17,17.5,16
10/09/2024,17,,-1.1(-6.08 %),"2,494,800",43.81,"8,320,000",149.76,17.9,18.1,17
09/09/2024,18.1,,0.1(0.56 %),"809,600",14.56,0,0,18,18.1,17.75
06/09/2024,18,,-0.5(-2.70 %),"1,715,300",31.21,"39,841,600",737.07,18.55,18.55,18
05/09/2024,18.5,,0(0.00 %),"2,495,900",46.17,0,0,18.5,18.7,18.4
04/09/2024,18.5,,-0.7(-3.65 %),"2,612,000",48.88,"1,100,000",21.12,18.75,19.2,18.5
30/08/2024,19.2,,0.05(0.26 %),"2,269,900",43.41,0,0,19.35,19.35,19
29/08/2024,19.15,,-0.1(-0.52 %),"2,521,600",48.16,0,0,19.1,19.25,19.05
28/08/2024,19.25,,-0.15(-0.77 %),"2,382,300",45.82,0,0,19.45,19.45,19.1
27/08/2024,19.4,,-0.45(-2.27 %),"2,236,900",43.55,0,0,19.7,19.85,19.35
26/08/2024,19.85,,-0.15(-0.75 %),"2,721,600",53.87,0,0,19.8,19.9,19.7
23/08/2024,20,,0.02(0.10 %),"2,788,900",55.5,0,0,19.65,20.45,19.65
22/08/2024,22.7,19.98,1.05(4.85 %),"4,991,900",111,"3,077,990",63.1,21.55,22.7,21.55
21/08/2024,21.65,19.06,0.05(0.23 %),"2,853,400",61.41,"1,713,934",35.14,21.45,21.65,21.4
