Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
17/02/2025,19.85,,0.35(1.79 %),"2,083,400",41.04,0,0,19.35,19.9,19.25
14/02/2025,19.5,,0.45(2.36 %),"2,370,900",45.89,0,0,19.2,19.5,19.15
13/02/2025,19.05,,0.1(0.53 %),"1,660,800",31.38,0,0,18.9,19.05,18.65
12/02/2025,18.95,,0(0.00 %),"2,281,200",42.97,0,0,18.95,18.95,18.7
11/02/2025,18.95,,0.25(1.34 %),"2,694,000",50.29,0,0,18.65,18.95,18.45
10/02/2025,18.7,,0(0.00 %),"2,478,900",45.71,0,0,18.5,18.7,18.1
07/02/2025,18.7,,0.05(0.27 %),"2,242,800",41.51,"44,528",0.83,18.2,18.75,18.2
06/02/2025,18.65,,0(0.00 %),"2,183,600",40.4,"100,000",1.75,18.8,18.8,18.35
05/02/2025,18.65,,-0.15(-0.80 %),"1,994,200",37.22,0,0,18.55,18.8,18.5
04/02/2025,18.8,,0.1(0.53 %),"1,935,400",35.82,"200,000",3.76,18.7,18.8,18.1
24/01/2025,18.75,,0(0.00 %),"2,277,800",42.11,0,0,18.6,18.8,18.1
23/01/2025,18.75,,0(0.00 %),"2,134,900",40.13,"250,000",4.38,18.75,18.95,18.6
22/01/2025,18.75,,0.3(1.63 %),"1,963,400",36.46,"15,330,000",282.84,18.6,18.75,18.35
21/01/2025,18.45,,0.45(2.50 %),"2,690,900",48.92,"13,607,520",244.42,18,18.45,17.95
20/01/2025,18,,0.1(0.56 %),"1,936,100",34.52,0,0,17.65,18,17.65
17/01/2025,17.9,,0.1(0.56 %),"2,076,800",36.89,0,0,17.6,17.9,17.6
16/01/2025,17.8,,0.1(0.56 %),"2,524,600",44.28,0,0,17.7,17.8,17.3
15/01/2025,17.7,,0.25(1.43 %),"3,355,300",58.34,"1,644,388",28.69,17.25,17.7,17.1
14/01/2025,17.45,,-0.05(-0.29 %),"1,885,900",32.72,0,0,17.15,17.45,17.15
13/01/2025,17.5,,0.1(0.57 %),"2,534,200",43.97,"4,400,000",76.56,17.05,17.6,17.05
