Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
20/08/2024,21.6,19.01,0(0.00 %),"3,006,000",64.71,0,0,21.6,21.65,21.5
19/08/2024,21.6,19.01,0(0.00 %),"2,474,200",53.27,"6,580,000",142.13,21.65,21.65,21.4
16/08/2024,21.6,19.01,0.05(0.23 %),"2,739,200",58.89,"3,850,000",82.97,21.6,21.65,21.4
15/08/2024,21.55,18.97,-0.05(-0.23 %),"2,099,200",45.28,"3,850,000",83.16,21.7,21.7,21.4
14/08/2024,21.6,19.01,0.3(1.41 %),"2,116,300",45.57,"7,800,000",166.14,21.55,21.6,21.45
13/08/2024,21.3,18.75,-0.45(-2.07 %),"2,397,400",51.98,"1,160,000",25.23,21.6,21.85,21.3
12/08/2024,21.75,19.15,0.05(0.23 %),"2,237,000",48.61,0,0,21.6,21.85,21.55
09/08/2024,21.7,19.1,0.1(0.46 %),"2,280,100",49.07,"2,790,000",60.26,21.65,21.7,21.4
08/08/2024,21.6,19.01,0(0.00 %),"2,521,800",54.06,0,0,21.2,21.65,21.2
07/08/2024,21.6,19.01,-0.4(-1.82 %),"2,693,400",58.9,"4,219,601",90.77,21.65,22,21.6
06/08/2024,22,19.37,0.1(0.46 %),"3,062,200",66.72,"10,568,200",232.46,22.1,22.1,21.55
05/08/2024,21.9,19.28,-0.7(-3.10 %),"2,951,100",63.89,"10,680,000",241.37,22.3,22.3,21.05
02/08/2024,22.6,19.89,0.65(2.96 %),"2,979,300",65.1,100,0,21.95,22.6,21.4
01/08/2024,21.95,19.32,0.15(0.69 %),"2,893,400",63.57,0,0,21.8,22.3,21.6
31/07/2024,21.8,19.19,-0.1(-0.46 %),"2,533,400",55.08,0,0,21.9,21.9,21.6
30/07/2024,21.9,19.28,-0.05(-0.23 %),"2,209,700",48.21,0,0,21.7,21.95,21.7
29/07/2024,21.95,19.32,0(0.00 %),"2,376,500",51.9,0,0,21.95,21.95,21.65
26/07/2024,21.95,19.32,0.05(0.23 %),"2,276,500",49.44,0,0,22,22,21.6
25/07/2024,21.9,19.28,-0.05(-0.23 %),"2,473,700",53.38,0,0,21.15,21.9,21.15
24/07/2024,21.95,19.32,0.5(2.33 %),"2,670,500",58.01,"17,240,000",369.8,21.5,22,21.4
