Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
12/12/2024,17.4,,0.05(0.29 %),"1,754,100",30.39,0,0,17.35,17.4,17.15
11/12/2024,17.35,,0(0.00 %),"2,086,500",36.08,0,0,17.35,17.4,17.1
10/12/2024,17.35,,0.05(0.29 %),"2,288,800",39.65,"9,320,000",160.3,17.3,17.45,17.25
09/12/2024,17.3,,0.05(0.29 %),"2,470,500",42.33,"8,160,000",140.35,17.1,17.4,17
06/12/2024,17.25,,0.05(0.29 %),"1,856,600",32.05,0,0,17,17.6,17
05/12/2024,17.2,,0.25(1.47 %),"2,301,900",39.08,0,0,16.95,17.2,16.8
04/12/2024,16.95,,-0.05(-0.29 %),"1,748,200",29.47,0,0,16.8,16.95,16.75
03/12/2024,17,,0.05(0.29 %),"1,829,200",30.87,"23,550,000",409.49,16.95,17,16.75
02/12/2024,16.95,,-0.05(-0.29 %),"1,740,600",29.47,0,0,17,17.05,16.85
29/11/2024,17,,0(0.00 %),"2,162,800",36.61,"6,850,000",121.93,17,17,16.8
28/11/2024,17,,0.05(0.29 %),"1,942,700",32.93,0,0,17,17.1,16.8
27/11/2024,16.95,,0.05(0.30 %),"1,939,200",32.7,0,0,16.75,16.95,16.75
26/11/2024,16.9,,0.05(0.30 %),"1,845,000",31.09,0,0,16.8,16.9,16.75
25/11/2024,16.85,,-0.05(-0.30 %),"1,972,900",33.2,"6,228,000",107.12,16.85,16.9,16.7
22/11/2024,16.9,,0(0.00 %),"1,697,400",28.59,0,0,16.85,16.9,16.7
21/11/2024,16.9,,0(0.00 %),"2,243,100",37.67,"10,130,200",171.2,16.7,16.9,16.55
20/11/2024,16.9,,0(0.00 %),"1,905,200",32.01,0,0,16.55,16.9,16.55
19/11/2024,16.9,,0.05(0.30 %),"3,297,900",55.48,0,0,16.55,17,16.5
18/11/2024,16.85,,0.05(0.30 %),"3,545,400",58.97,"7,530,000",126.5,16.6,16.85,16.4
15/11/2024,16.8,,0.05(0.30 %),"1,783,500",29.83,0,0,16.7,16.8,16.55
