Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
29/10/2021,37.1,21.16,-0.7(-1.85 %),"2,120,900",78.87,0,0,37.75,37.8,36.8
28/10/2021,37.8,21.56,1.25(3.42 %),"1,701,600",62.31,0,0,36.6,37.8,36.35
27/10/2021,36.55,20.85,0.1(0.27 %),"2,164,300",78.71,0,0,36.5,36.6,36.15
26/10/2021,36.45,20.79,-0.15(-0.41 %),"2,027,000",73.5,0,0,36.5,36.6,35.95
25/10/2021,36.6,20.88,-0.05(-0.14 %),"1,899,000",69.03,0,0,36.6,36.7,36.2
22/10/2021,36.65,20.91,-0.35(-0.95 %),"2,160,900",79.45,0,0,37.05,37.05,36.55
21/10/2021,37,21.11,-0.2(-0.54 %),"3,226,000",118.75,0,0,37.15,37.3,36.3
20/10/2021,37.2,21.22,0(0.00 %),"1,891,100",69.99,0,0,37,37.2,36.8
19/10/2021,37.2,21.22,0(0.00 %),"1,764,900",65.19,0,0,37.25,37.25,36.6
18/10/2021,37.2,21.22,-0.2(-0.53 %),"2,989,000",110.93,0,0,37.4,37.55,36.5
15/10/2021,37.4,21.33,0.2(0.54 %),"3,568,300",133.1,0,0,37.2,37.45,37.15
14/10/2021,37.2,21.22,0.15(0.40 %),"3,228,100",119.8,0,0,37,37.35,36.75
13/10/2021,37.05,21.14,1.15(3.20 %),"2,697,700",96.62,0,0,36.1,37.5,35.4
12/10/2021,38,20.47,0(0.00 %),"2,103,300",79.65,0,0,38.05,38.05,37.7
11/10/2021,38,20.47,0(0.00 %),"1,822,000",68.98,0,0,38.05,38.45,37.6
08/10/2021,38,20.47,0.4(1.06 %),"2,065,900",78.68,0,0,37.65,38.5,37.6
07/10/2021,37.6,20.25,1.4(3.87 %),"2,020,700",72.82,"39,000",1.31,36.25,37.6,35.7
06/10/2021,36.2,19.5,0.25(0.70 %),"2,015,100",72.3,0,0,36,36.2,35.45
05/10/2021,35.95,19.37,0.1(0.28 %),"1,861,700",66.46,0,0,35.8,35.95,35.35
04/10/2021,35.85,19.31,0(0.00 %),"2,061,000",73.48,0,0,35.85,35.9,35.45
