Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
11/04/2023,16.25,15.82,0.35(2.20 %),"2,590,500",41.21,0,0,15.9,16.25,15.7
10/04/2023,15.9,15.48,0(0.00 %),"3,130,300",50.5,0,0,16.1,16.3,15.9
07/04/2023,15.9,15.48,0.3(1.92 %),"2,323,600",36.46,0,0,15.7,15.9,15.5
06/04/2023,15.6,15.18,-0.6(-3.70 %),"4,858,900",77.84,"82,600",1.43,16.3,16.4,15.6
05/04/2023,16.2,15.77,0.2(1.25 %),"3,493,000",56.31,0,0,15.9,16.35,15.8
04/04/2023,15.95,15.53,-0.05(-0.31 %),"2,975,400",47.04,0,0,15.9,15.95,15.7
03/04/2023,15.95,15.53,0.45(2.90 %),"3,791,500",59.9,0,0,15.75,15.95,15.6
31/03/2023,15.5,15.09,0.8(5.44 %),"5,444,100",82.58,0,0,14.7,15.5,14.65
30/03/2023,14.7,14.31,-0.1(-0.68 %),"1,526,800",22.64,0,0,15,15,14.7
29/03/2023,14.75,14.36,-0.05(-0.34 %),"1,237,400",18.22,0,0,14.8,14.85,14.6
28/03/2023,14.8,14.41,-0.1(-0.67 %),"2,684,300",40.35,0,0,15.05,15.15,14.8
27/03/2023,14.9,14.5,0.1(0.68 %),"1,528,600",22.74,0,0,14.9,15,14.8
24/03/2023,14.8,14.41,0.3(2.07 %),"2,474,700",36.83,0,0,14.65,15.05,14.6
23/03/2023,14.5,14.11,0(0.00 %),"835,200",12.06,0,0,14.3,14.55,14.3
22/03/2023,14.5,14.11,0(0.00 %),"1,128,400",16.41,0,0,14.55,14.65,14.45
21/03/2023,14.45,14.07,0.05(0.35 %),"1,119,900",16.07,0,0,14.4,14.55,14.1
20/03/2023,14.35,13.97,-0.55(-3.69 %),"1,912,100",27.73,0,0,14.8,14.9,14.25
17/03/2023,14.9,14.5,0(0.00 %),"1,285,900",19.17,0,0,15,15.1,14.8
16/03/2023,14.85,14.45,-0.35(-2.30 %),"1,713,400",25.51,0,0,15,15.1,14.65
15/03/2023,15.2,14.8,0.9(6.29 %),"2,069,100",30.9,0,0,14.7,15.2,14.55
