Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/11/2023,19.6,19.42,0.3(1.55 %),"1,256,000",24.23,0,0,19.4,19.6,18.9
27/11/2023,19.3,19.12,-0.25(-1.28 %),"1,345,200",26.26,0,0,19.6,19.8,19.3
24/11/2023,19.55,19.37,0.25(1.30 %),"2,200,900",42.3,0,0,19.3,19.55,18.75
23/11/2023,19.3,19.12,-0.85(-4.22 %),"2,776,300",55.45,0,0,20.35,20.35,19.3
22/11/2023,20.15,19.96,0.1(0.50 %),"3,150,100",63.05,0,0,20.1,20.2,19.8
21/11/2023,20.05,19.87,0.05(0.25 %),"1,338,500",26.81,0,0,20.3,20.3,19.85
20/11/2023,20,19.82,0.55(2.83 %),"2,992,800",59.48,0,0,19.2,20.1,19
17/11/2023,19.45,19.27,-0.25(-1.27 %),"3,491,800",68.89,0,0,19.8,20.35,19.1
16/11/2023,19.7,19.52,-0.15(-0.76 %),"936,200",18.31,0,0,19.7,19.7,19.4
15/11/2023,19.85,19.32,0.15(0.76 %),"2,589,000",52.08,0,0,20.45,20.45,19.85
14/11/2023,19.7,19.18,0.25(1.29 %),"1,361,200",26.68,0,0,19.8,19.8,19.35
13/11/2023,19.45,18.93,0.1(0.52 %),"1,633,900",31.76,0,0,19.5,19.65,19.15
10/11/2023,19.35,18.83,-0.35(-1.78 %),"2,241,300",43.89,0,0,19.3,19.95,19.3
09/11/2023,19.7,19.18,0(0.00 %),"2,562,000",50.94,0,0,19.9,20.2,19.6
08/11/2023,19.7,19.18,1.25(6.78 %),"2,532,900",48.58,0,0,18.5,19.7,18.35
07/11/2023,18.45,17.96,-0.05(-0.27 %),"1,632,000",30.36,0,0,18.35,18.95,18.15
06/11/2023,18.5,18.01,0(0.00 %),"939,200",17.37,0,0,18.6,18.8,18.25
03/11/2023,18.5,18.01,0(0.00 %),"1,245,300",22.91,0,0,18.65,18.7,18.2
02/11/2023,18.5,18.01,1.2(6.94 %),"2,148,500",38.67,0,0,17.55,18.5,17.55
01/11/2023,17.3,16.84,0.4(2.37 %),"1,479,400",24.95,0,0,16.9,17.4,16.45
