Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
14/02/2023,14.15,13.77,0.15(1.07 %),"1,157,100",16.28,0,0,14.2,14.3,13.95
13/02/2023,14,13.63,-0.7(-4.76 %),"2,727,000",38.46,0,0,14.55,14.65,13.8
10/02/2023,14.65,14.26,-0.35(-2.33 %),"1,425,300",21.04,0,0,15,15,14.6
09/02/2023,14.95,14.55,0.15(1.01 %),"1,330,900",19.96,0,0,14.8,15.2,14.8
08/02/2023,14.75,14.36,-0.05(-0.34 %),"1,594,700",23.71,0,0,15,15.3,14.55
07/02/2023,14.8,14.41,-0.8(-5.13 %),"2,466,000",37.64,0,0,15.75,15.75,14.8
06/02/2023,15.6,15.18,0.2(1.30 %),"1,201,800",18.54,0,0,15.35,15.6,15.2
03/02/2023,15.4,14.99,0.1(0.65 %),"1,556,300",23.77,0,0,15.25,15.5,15.05
02/02/2023,15.25,14.84,-0.35(-2.24 %),"2,191,000",33.7,0,0,15.7,15.7,15
01/02/2023,15.55,15.14,-1.15(-6.89 %),"2,983,500",48.69,0,0,16.9,16.9,15.55
31/01/2023,16.7,16.26,0.2(1.21 %),"3,559,700",57.68,0,0,16,16.8,15.9
30/01/2023,16.5,16.06,-0.4(-2.37 %),"3,337,600",56.32,0,0,17.2,17.2,16.5
27/01/2023,16.85,16.4,0.55(3.37 %),"2,606,700",43.65,"110,000",1.67,16.8,17.05,16.45
19/01/2023,16.3,15.87,0.3(1.88 %),"2,760,600",44.56,0,0,16.05,16.3,15.9
18/01/2023,16,15.57,0.2(1.27 %),"2,818,100",44.54,0,0,15.85,16.05,15.55
17/01/2023,15.75,15.33,0.55(3.62 %),"3,919,900",60.93,0,0,15.3,15.75,15.3
16/01/2023,15.2,14.8,0.6(4.11 %),"3,508,200",52.26,0,0,14.6,15.2,14.45
13/01/2023,14.55,14.16,-0.25(-1.69 %),"2,035,700",30.13,0,0,14.95,15.1,14.55
12/01/2023,14.8,14.41,0.3(2.07 %),"2,004,300",29.49,0,0,14.65,14.9,14.5
11/01/2023,14.5,14.11,0.1(0.69 %),"1,965,700",28.63,0,0,14.4,14.7,14.4
