Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
18/03/2022,32.8 ( 0 %),"1,854","4,592,300","2,476.97","2,162","6,493,200","3,003","-1,900,900"
17/03/2022,32.8 ( 0 %),"2,007","4,669,000","2,326.36","2,537","6,212,900","2,449","-1,543,900"
16/03/2022,32.8 ( 0 %),"2,758","5,947,500","2,156.45","2,095","5,933,800","2,832","13,700"
15/03/2022,32.8 ( 0.31 %),"2,070","4,829,000","2,332.85","2,612","6,410,000","2,454","-1,581,000"
14/03/2022,32.7 ( 0 %),0,0,0,0,0,0,0
11/03/2022,32.7 ( -0.61 %),"2,781","5,564,100","2,000.76","2,133","5,737,000","2,690","-172,900"
10/03/2022,32.9 ( 0.61 %),"1,609","3,333,000","2,071.47","2,753","5,158,100","1,874","-1,825,100"
09/03/2022,32.7 ( 0.31 %),"4,013","8,658,200","2,157.54","3,262","7,035,400","2,157","1,622,800"
08/03/2022,32.6 ( -2.1 %),"5,772","11,178,400","1,936.66","2,775","11,590,000","4,177","-411,600"
07/03/2022,33.25 ( -3.06 %),"4,401","7,702,500","1,750.17","3,073","9,460,600","3,079","-1,758,100"
04/03/2022,34.3 ( 2.39 %),"4,642","11,543,700","2,486.79","3,354","9,571,900","2,854","1,971,800"
03/03/2022,33.45 ( 1.67 %),"4,654","12,467,400","2,678.86","4,079","11,853,500","2,906","613,900"
02/03/2022,32.9 ( -2.95 %),"8,087","18,829,400","2,328.35","5,982","19,563,800","3,270","-734,400"
01/03/2022,33.85 ( -0.15 %),"5,419","9,454,500","1,744.69","3,462","9,582,400","2,768","-127,900"
28/02/2022,33.9 ( -1.45 %),"4,309","6,246,200","1,449.57","2,888","7,003,400","2,425","-757,200"
25/02/2022,34.35 ( -0.43 %),"3,606","8,329,800","2,309.98","4,596","11,896,600","2,588","-3,566,800"
24/02/2022,34.45 ( -0.43 %),"6,861","13,626,000","1,986.01","4,713","14,243,700","3,022","-617,700"
23/02/2022,34.6 ( -0.29 %),"3,714","9,127,900","2,457.7","4,590","14,232,200","3,101","-5,104,300"
22/02/2022,34.7 ( 0.87 %),"7,365","13,185,600","1,790.31","3,065","13,572,300","4,428","-386,700"
21/02/2022,34.4 ( 1.47 %),"6,555","13,120,800","2,001.65","4,509","10,808,100","2,397","2,312,700"
