Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
28/12/2020,27.8 ( -0.54 %),"4,854","10,825,100","2,230.14","3,769","16,330,110","4,333","-5,505,010"
25/12/2020,27.95 ( 2.38 %),"6,244","18,001,010","2,882.93","3,750","16,309,970","4,349","1,691,040"
24/12/2020,27.3 ( -2.85 %),"10,650","27,793,290","2,609.7","4,541","34,500,990","7,598","-6,707,700"
23/12/2020,28.1 ( -2.26 %),"5,581","15,750,840","2,822.23","3,250","21,431,730","6,594","-5,680,890"
22/12/2020,28.75 ( -0.69 %),0,0,0,0,0,0,0
21/12/2020,28.95 ( 1.94 %),"7,045","34,584,430","4,909.07","6,144","38,049,600","6,193","-3,465,170"
18/12/2020,28.4 ( 0.35 %),"3,559","15,722,910","4,417.79","4,116","24,912,990","6,053","-9,190,080"
17/12/2020,28.3 ( 0.18 %),"5,787","21,817,220","3,770.04","4,499","26,819,930","5,961","-5,002,710"
16/12/2020,28.25 ( 0.89 %),"3,799","15,806,290","4,160.64","4,498","23,241,720","5,167","-7,435,430"
15/12/2020,28 ( -0.71 %),"5,096","10,922,630","2,143.37","3,643","17,046,700","4,679","-6,124,070"
14/12/2020,28.2 ( 0 %),"3,928","12,004,940","3,056.25","4,225","18,391,920","4,353","-6,386,980"
11/12/2020,28.2 ( 0.89 %),"3,360","9,763,340","2,905.76","2,835","11,704,710","4,129","-1,941,370"
10/12/2020,27.95 ( -2.1 %),"5,852","14,021,950","2,396.1","4,692","23,679,940","5,047","-9,657,990"
09/12/2020,28.55 ( 8.14 %),"13,835","48,635,010","3,515.36","8,248","51,091,220","6,194","-2,456,210"
01/12/2020,27.3 ( 0.37 %),"2,697","13,709,400","5,083.2","2,473","11,110,100","4,493","2,599,300"
30/11/2020,27.2 ( 0 %),"2,783","12,161,000","4,369.74","2,794","13,505,000","4,834","-1,344,000"
27/11/2020,27.2 ( -0.73 %),"2,822","7,875,400","2,790.72","2,348","12,401,900","5,282","-4,526,500"
26/11/2020,27.4 ( 0.37 %),"3,213","14,168,700","4,409.8","2,476","14,359,800","5,800","-191,100"
25/11/2020,27.3 ( 0 %),"2,400","8,773,200","3,655.5","2,362","13,806,700","5,845","-5,033,500"
24/11/2020,27.3 ( 0 %),"2,949","13,940,900","4,727.33","2,911","15,389,600","5,287","-1,448,700"
