Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
22/11/2023,22.7 ( 0.44 %),"2,529","9,376,000","3,707.39","1,759","9,107,800","5,178","268,200"
21/11/2023,22.6 ( 0.44 %),"2,403","7,706,300","3,206.95","1,778","7,704,200","4,333","2,100"
20/11/2023,22.5 ( -0.88 %),"3,566","17,178,800","4,817.39","2,582","15,443,200","5,981","1,735,600"
17/11/2023,22.7 ( -2.58 %),"4,115","18,364,800","4,462.89","4,370","28,901,900","6,614","-10,537,100"
16/11/2023,23.3 ( 0.22 %),"2,337","15,300,800","6,547.2","4,200","23,249,600","5,536","-7,948,800"
15/11/2023,23.25 ( 2.42 %),"4,813","42,591,300","8,849.22","8,551","52,072,200","6,090","-9,480,900"
14/11/2023,22.7 ( 1.11 %),"2,729","14,721,000","5,394.28","4,350","20,875,500","4,799","-6,154,500"
13/11/2023,22.45 ( 0.22 %),"1,723","6,105,800","3,543.7","2,138","9,213,100","4,309","-3,107,300"
10/11/2023,22.4 ( -0.67 %),"2,394","10,241,600","4,278.03","2,243","10,076,500","4,492","165,100"
09/11/2023,22.55 ( -1.1 %),"2,105","7,101,400","3,373.59","3,444","15,377,100","4,465","-8,275,700"
08/11/2023,22.8 ( 3.17 %),"1,984","12,047,700","6,072.43","3,301","12,841,500","3,890","-793,800"
07/11/2023,22.1 ( -0.45 %),"1,505","4,573,600","3,038.94","1,503","6,363,200","4,234","-1,789,600"
06/11/2023,22.2 ( 0.68 %),"1,684","6,103,000","3,624.11","2,345","11,090,500","4,729","-4,987,500"
03/11/2023,22.05 ( -1.12 %),"1,887","6,866,000","3,638.58","2,343","11,207,800","4,784","-4,341,800"
01/11/2023,21.6 ( 0.93 %),"1,525","8,383,500","5,497.38","1,509","8,517,400","5,644","-133,900"
31/10/2023,21.4 ( 0.47 %),"1,931","10,588,000","5,483.17","1,685","6,868,500","4,076","3,719,500"
30/10/2023,21.3 ( -1.16 %),"1,521","6,952,200","4,570.81","1,284","7,741,700","6,029","-789,500"
27/10/2023,21.55 ( 2.13 %),"2,020","8,735,400","4,324.46","1,739","5,486,900","3,155","3,248,500"
26/10/2023,21.1 ( -3.65 %),"4,517","17,336,000","3,837.95","1,916","18,246,400","9,523","-910,400"
25/10/2023,0 ( 0 %),"1,389","4,411,400","3,175.95","1,498","7,903,600","5,276","-3,492,200"
