Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
21/03/2024,28 ( 1.82 %),"4,180","20,635,500","4,936.72","6,210","24,548,500","3,953","-3,913,000"
20/03/2024,27.5 ( 2.42 %),"7,800","30,442,000","3,902.82","6,148","25,853,100","4,205","4,588,900"
19/03/2024,26.85 ( -0.19 %),"4,546","15,366,600","3,380.25","2,897","9,959,000","3,438","5,407,600"
18/03/2024,26.9 ( -1.65 %),"6,936","23,663,400","3,411.68","3,873","21,692,600","5,601","1,970,800"
15/03/2024,27.35 ( 0.37 %),"5,460","15,510,000","2,840.66","2,725","14,173,300","5,201","1,336,700"
14/03/2024,27.25 ( -1.45 %),"5,575","13,259,200","2,378.33","4,048","17,684,100","4,369","-4,424,900"
13/03/2024,27.65 ( 3.36 %),"4,022","20,043,000","4,983.34","4,589","15,391,800","3,354","4,651,200"
12/03/2024,26.75 ( 0 %),"5,193","16,581,200","3,192.99","4,448","13,384,800","3,009","3,196,400"
11/03/2024,26.75 ( -1.11 %),"5,686","19,931,300","3,505.33","4,215","18,870,300","4,477","1,061,000"
08/03/2024,27.05 ( -1.64 %),"10,623","32,236,200","3,034.57","6,192","31,604,300","5,104","631,900"
07/03/2024,27.5 ( -0.36 %),"7,316","19,320,200","2,640.81","2,662","18,672,600","7,015","647,600"
06/03/2024,27.7 ( -0.89 %),"5,455","15,822,700","2,900.59","3,836","17,704,600","4,615","-1,881,900"
05/03/2024,27.95 ( 0.54 %),"5,413","13,532,400","2,499.98","2,703","12,465,600","4,612","1,066,800"
04/03/2024,27.8 ( 0 %),"8,685","23,249,500","2,676.97","4,293","24,478,000","5,702","-1,228,500"
01/03/2024,27.8 ( -0.71 %),"7,042","18,663,300","2,650.28","3,873","17,408,900","4,495","1,254,400"
29/02/2024,28 ( 0 %),"4,275","15,460,000","3,616.37","4,310","21,027,500","4,879","-5,567,500"
28/02/2024,28 ( 1.45 %),"5,239","22,480,900","4,291.07","5,055","17,995,100","3,560","4,485,800"
27/02/2024,27.6 ( 0.36 %),"5,188","22,766,900","4,388.38","3,657","20,122,800","5,503","2,644,100"
26/02/2024,27.5 ( 0.73 %),"5,684","19,507,800","3,432.05","3,120","16,804,400","5,386","2,703,400"
23/02/2024,27.3 ( -1.27 %),"8,270","38,089,300","4,605.72","8,134","43,628,600","5,364","-5,539,300"
