Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
22/02/2024,27.65 ( -0.18 %),"5,153","14,203,300","2,756.32","2,762","14,125,800","5,114","77,500"
21/02/2024,27.7 ( 0.54 %),"5,923","18,737,700","3,163.55","3,518","21,167,200","6,017","-2,429,500"
20/02/2024,27.55 ( -0.54 %),"5,300","17,017,400","3,210.83","2,781","15,027,900","5,404","1,989,500"
19/02/2024,27.7 ( 0.36 %),"6,881","21,552,400","3,132.16","2,948","17,807,900","6,041","3,744,500"
16/02/2024,27.6 ( 1.47 %),"6,071","18,571,300","3,059.02","3,203","18,437,700","5,756","133,600"
15/02/2024,27.2 ( -2.86 %),"4,903","20,821,300","4,246.64","3,529","24,155,800","6,845","-3,334,500"
07/02/2024,28 ( 0.54 %),0,0,0,0,0,0,0
06/02/2024,27.85 ( 0.18 %),"3,677","8,878,600","2,414.63","3,135","14,043,400","4,480","-5,164,800"
05/02/2024,27.8 ( 5.9 %),"11,002","45,411,000","4,127.52","7,365","39,436,900","5,355","5,974,100"
02/02/2024,26.25 ( 0.96 %),"3,902","25,956,500","6,652.1","3,512","27,124,900","7,723","-1,168,400"
01/02/2024,26 ( 0.97 %),"3,259","16,772,400","5,146.49","2,555","12,516,800","4,899","4,255,600"
31/01/2024,25.75 ( -0.77 %),"5,179","21,445,800","4,140.92","3,388","20,037,600","5,914","1,408,200"
30/01/2024,25.95 ( 0 %),"2,616","12,385,300","4,734.44","2,179","12,714,200","5,835","-328,900"
29/01/2024,25.95 ( -1.33 %),"2,568","14,685,200","5,718.54","3,253","20,203,600","6,211","-5,518,400"
26/01/2024,26.3 ( 1.94 %),"2,496","16,529,000","6,622.2","4,015","15,481,200","3,856","1,047,800"
25/01/2024,25.8 ( 0 %),"3,713","13,709,600","3,692.32","1,827","9,803,000","5,366","3,906,600"
24/01/2024,25.8 ( -0.96 %),"3,938","18,448,900","4,684.84","2,869","19,062,100","6,644","-613,200"
23/01/2024,26.05 ( -0.95 %),"2,860","18,597,100","6,502.48","3,799","19,989,500","5,262","-1,392,400"
22/01/2024,26.3 ( 1.35 %),"3,561","20,494,900","5,755.38","4,792","18,945,300","3,954","1,549,600"
19/01/2024,25.95 ( 1.37 %),"3,779","31,531,400","8,343.85","4,031","21,078,000","5,229","10,453,400"
