Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
03/03/2021,29.6 ( -1 %),"2,476","5,424,300","2,190.75","2,161","6,949,700","3,216","-1,525,400"
02/03/2021,29.9 ( 1.36 %),"3,289","1,110,440",337.62,"4,533","1,404,560",310,"-294,120"
01/03/2021,29.5 ( 2.25 %),"1,964","6,538,500","3,329.18","2,915","9,770,000","3,352","-3,231,500"
26/02/2021,28.85 ( -0.17 %),"4,032","8,278,400","2,053.17","1,984","7,461,400","3,761","817,000"
25/02/2021,28.9 ( 0.35 %),"3,323","6,948,600","2,091.06","2,467","8,818,500","3,575","-1,869,900"
24/02/2021,28.8 ( -3.68 %),"3,604","8,047,800","2,233.02","3,392","11,216,400","3,307","-3,168,600"
23/02/2021,29.9 ( 6.98 %),"5,242","15,007,400","2,862.91","4,295","12,781,800","2,976","2,225,600"
22/02/2021,27.95 ( -0.53 %),"2,990","7,213,400","2,412.51","3,028","9,666,300","3,192","-2,452,900"
19/02/2021,28.1 ( 2.37 %),"5,147","15,896,200","3,088.44","5,603","17,995,500","3,212","-2,099,300"
18/02/2021,27.45 ( 6.81 %),"2,164","9,508,100","4,393.76",858,"3,278,500","3,821","6,229,600"
17/02/2021,25.7 ( 6.86 %),"1,850","8,627,200","4,663.35",648,"1,649,800","2,546","6,977,400"
09/02/2021,24.05 ( 0.42 %),"3,600","1,016,270",282.3,"2,123","932,430",439,"83,840"
08/02/2021,23.95 ( -6.81 %),"3,141","716,850",228.22,"1,976","940,710",476,"-223,860"
05/02/2021,25.7 ( 0.98 %),"2,119","6,735,500","3,178.62","1,916","6,342,700","3,310","392,800"
04/02/2021,25.45 ( 1.8 %),"2,866","8,239,900","2,875.05","2,354","8,203,100","3,485","36,800"
03/02/2021,25 ( 6.84 %),"2,563","9,053,200","3,532.27","2,151","6,744,700","3,136","2,308,500"
02/02/2021,23.4 ( 3.08 %),"3,171","15,193,900","4,791.52","3,254","11,792,700","3,624","3,401,200"
01/02/2021,22.7 ( -6.97 %),"3,712","12,325,300","3,320.39","3,820","12,074,300","3,161","251,000"
29/01/2021,24.4 ( -6.69 %),"4,387","18,638,600","4,248.6","5,260","26,359,200","5,011","-7,720,600"
28/01/2021,26.15 ( -6.94 %),306,"501,600","1,639.22","3,492","18,048,600","5,169","-17,547,000"
