Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
25/10/2023,20.5 ( 0.24 %),"2,524","4,608,500","1,825.87","2,064","4,989,500","2,417","-381,000"
24/10/2023,20.45 ( 3.54 %),"1,473","4,411,300","2,994.77","1,208","3,215,700","2,662","1,195,600"
23/10/2023,19.75 ( -3.66 %),"2,156","4,488,400","2,081.82","1,198","4,704,300","3,927","-215,900"
20/10/2023,20.5 ( 2.5 %),"2,314","5,268,200","2,276.66","1,467","5,065,500","3,453","202,700"
19/10/2023,20 ( 0 %),"2,567","8,033,300","3,129.45","1,379","5,444,400","3,948","2,588,900"
18/10/2023,20 ( -0.99 %),"2,664","8,045,400","3,020.05","1,969","6,762,400","3,434","1,283,000"
17/10/2023,20.2 ( -5.83 %),"2,016","6,388,200","3,168.75","2,604","7,313,000","2,808","-924,800"
16/10/2023,21.45 ( 0.23 %),"1,940","6,493,300","3,347.06","2,945","7,229,400","2,455","-736,100"
13/10/2023,21.4 ( 2.64 %),"2,846","8,467,000","2,975.05","2,603","7,169,700","2,754","1,297,300"
12/10/2023,20.85 ( 0.72 %),"1,606","6,226,200","3,876.84","2,476","7,167,500","2,895","-941,300"
11/10/2023,20.7 ( 3.24 %),"1,563","4,789,400","3,064.24","1,526","4,835,900","3,169","-46,500"
10/10/2023,20.05 ( -1.72 %),"2,175","5,910,100","2,717.29","1,970","7,275,500","3,693","-1,365,400"
09/10/2023,20.4 ( 0.99 %),"1,649","4,131,000","2,505.15","1,954","6,274,500","3,211","-2,143,500"
06/10/2023,20.2 ( 2.02 %),"1,953","4,813,700","2,464.77","1,634","5,156,800","3,156","-343,100"
05/10/2023,19.8 ( 1.54 %),"2,254","7,974,400","3,537.89","2,817","7,461,300","2,649","513,100"
04/10/2023,19.5 ( 2.63 %),"2,013","6,513,100","3,235.52","1,516","4,179,200","2,757","2,333,900"
03/10/2023,19 ( -6.86 %),"3,497","6,698,500","1,915.5","1,837","7,495,900","4,081","-797,400"
02/10/2023,20.4 ( 4.62 %),"1,541","5,888,600","3,821.28","1,807","5,573,100","3,084","315,500"
29/09/2023,19.5 ( -0.51 %),"1,641","4,273,900","2,604.45","1,766","4,352,100","2,464","-78,200"
28/09/2023,19.6 ( -1.26 %),"1,985","4,166,200","2,098.84","1,449","4,634,900","3,199","-468,700"
