Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
23/11/2023,19.3 ( -4.22 %),"2,005","5,255,400","2,621.15","2,021","5,829,200","2,884","-573,800"
22/11/2023,20.15 ( 0.5 %),"1,762","5,975,200","3,391.15","1,851","6,000,900","3,242","-25,700"
21/11/2023,20.05 ( 0.25 %),"1,456","3,316,300","2,277.68","1,840","4,260,800","2,316","-944,500"
20/11/2023,20 ( 2.83 %),"2,934","5,880,100","2,004.12","2,361","6,141,700","2,601","-261,600"
17/11/2023,19.45 ( -1.27 %),"2,610","6,283,800","2,407.59","2,325","7,751,000","3,334","-1,467,200"
16/11/2023,19.7 ( -0.76 %),"1,089","2,236,900","2,054.09",970,"2,557,900","2,637","-321,000"
15/11/2023,19.85 ( 0.76 %),"1,528","5,042,000","3,299.74","2,459","7,273,500","2,958","-2,231,500"
14/11/2023,19.7 ( 1.29 %),"1,165","3,143,100","2,697.94","1,413","3,700,000","2,619","-556,900"
13/11/2023,19.45 ( 0.52 %),"1,430","3,276,300","2,291.12","1,333","2,822,800","2,118","453,500"
10/11/2023,19.35 ( -1.78 %),"2,064","4,536,400","2,197.87","1,451","4,648,500","3,204","-112,100"
09/11/2023,19.7 ( 0 %),"1,768","5,236,800","2,961.99","2,067","5,264,000","2,547","-27,200"
08/11/2023,19.7 ( 6.78 %),"1,652","5,194,500","3,144.37","1,990","4,249,700","2,136","944,800"
07/11/2023,18.45 ( -0.27 %),"1,340","3,768,900","2,812.61","1,374","3,593,400","2,615","175,500"
06/11/2023,18.5 ( 0 %),"1,222","2,210,500","1,808.92","1,034","2,380,600","2,302","-170,100"
03/11/2023,18.5 ( 0 %),"1,481","2,877,300","1,942.81","1,368","2,777,800","2,031","99,500"
01/11/2023,17.3 ( 2.37 %),"2,144","3,677,300","1,715.16","1,132","2,512,500","2,220","1,164,800"
31/10/2023,16.9 ( -6.11 %),"2,698","4,041,800","1,498.07","1,464","5,154,400","3,521","-1,112,600"
30/10/2023,18 ( -6.74 %),"1,887","3,711,600","1,966.93","1,217","4,277,000","3,514","-565,400"
27/10/2023,19.3 ( 1.05 %),"1,383","2,867,900","2,073.68","1,235","3,083,000","2,496","-215,100"
26/10/2023,0 ( 0 %),"3,211","6,016,600","1,873.75","1,396","7,176,100","5,140","-1,159,500"
