Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
22/02/2024,49.75 ( 0 %),"1,184","2,769,200","2,338.85","1,322","2,692,400","2,037","76,800"
21/02/2024,49.75 ( 0.71 %),"1,321","3,760,500","2,846.71","1,725","3,217,200","1,865","543,300"
20/02/2024,49.4 ( 0.2 %),"1,159","2,534,900","2,187.14","1,759","3,022,200","1,718","-487,300"
19/02/2024,49.3 ( 1.54 %),"2,301","5,578,500","2,424.38","3,336","4,954,200","1,485","624,300"
16/02/2024,48.55 ( -0.82 %),"2,238","2,194,600",980.61,"1,219","2,653,500","2,177","-458,900"
15/02/2024,48.95 ( 0 %),"1,801","2,649,200","1,470.96","1,407","3,198,900","2,274","-549,700"
07/02/2024,48.95 ( 0.31 %),0,0,0,0,0,0,0
06/02/2024,48.8 ( 0.31 %),"1,571","2,707,000","1,723.11","1,424","2,630,200","1,847","76,800"
05/02/2024,48.65 ( 3.73 %),"2,110","5,376,900","2,548.29","2,332","4,401,900","1,888","975,000"
02/02/2024,46.9 ( -0.74 %),"2,154","3,166,300","1,469.96","1,762","3,947,600","2,240","-781,300"
01/02/2024,47.25 ( -0.94 %),"1,888","3,139,800","1,663.03","1,872","2,501,200","1,336","638,600"
31/01/2024,47.7 ( -1.55 %),"2,058","3,115,400","1,513.8","1,702","3,028,000","1,779","87,400"
30/01/2024,48.45 ( -0.51 %),"1,499","2,579,400","1,720.75","1,402","2,101,200","1,499","478,200"
29/01/2024,48.7 ( -0.51 %),"1,102","2,194,000","1,990.93","1,335","1,924,800","1,442","269,200"
26/01/2024,48.95 ( 1.14 %),904,"1,542,700","1,706.53","1,092","1,905,300","1,745","-362,600"
25/01/2024,48.4 ( -1.02 %),"1,118","2,292,900","2,050.89","1,784","2,485,100","1,393","-192,200"
24/01/2024,48.9 ( -1.01 %),"1,921","3,018,800","1,571.47","1,797","3,012,300","1,676","6,500"
23/01/2024,49.4 ( -0.8 %),"1,673","3,317,600","1,983.02","2,273","3,316,400","1,459","1,200"
22/01/2024,49.8 ( -0.1 %),"1,661","3,554,600","2,140.04","1,876","4,528,100","2,414","-973,500"
19/01/2024,49.85 ( 4.95 %),"2,346","7,920,900","3,376.34","3,066","4,378,300","1,428","3,542,600"
