Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
02/06/2023,44.7 ( 1.82 %),"1,348","2,674,500","1,984.05","1,724","2,441,400","1,416","233,100"
01/06/2023,43.9 ( -0.23 %),810,"1,041,500","1,285.8",983,"1,337,000","1,360","-295,500"
31/05/2023,44 ( 0.46 %),895,"1,446,700","1,616.42",722,"1,388,100","1,923","58,600"
30/05/2023,43.8 ( -0.23 %),961,"1,397,500","1,454.21","1,217","1,698,700","1,396","-301,200"
29/05/2023,43.9 ( 1.15 %),868,"1,368,900","1,577.07",704,"1,362,600","1,936","6,300"
26/05/2023,43.4 ( -0.8 %),"1,153","763,900",662.53,647,"1,130,700","1,748","-366,800"
25/05/2023,43.75 ( 0.57 %),"1,342","1,615,000","1,203.43",688,"1,103,400","1,604","511,600"
24/05/2023,43.5 ( -0.8 %),"1,281","1,167,600",911.48,495,"1,426,100","2,881","-258,500"
23/05/2023,43.85 ( -1.24 %),"1,210","1,121,600",926.94,953,"1,867,300","1,959","-745,700"
22/05/2023,44.4 ( 0 %),531,"948,300","1,785.88",949,"1,279,800","1,349","-331,500"
19/05/2023,44.4 ( -0.56 %),773,"1,045,400","1,352.39",795,"1,435,400","1,806","-390,000"
18/05/2023,44.65 ( -0.33 %),733,"757,800","1,033.83",775,"1,329,300","1,715","-571,500"
17/05/2023,44.8 ( -0.44 %),"1,113","1,253,300","1,126.06",979,"1,778,900","1,817","-525,600"
16/05/2023,45 ( 0.22 %),656,"1,006,500","1,534.3",835,"1,647,000","1,972","-640,500"
15/05/2023,44.9 ( -0.22 %),562,"712,800","1,268.33","1,372","1,649,600","1,202","-936,800"
12/05/2023,45 ( 0 %),758,"955,400","1,260.42",737,"959,400","1,302","-4,000"
11/05/2023,45 ( 0 %),896,"983,600","1,097.77",857,"1,222,200","1,426","-238,600"
10/05/2023,45 ( -0.22 %),950,"1,043,300","1,098.21","1,270","1,733,000","1,365","-689,700"
09/05/2023,45.1 ( 0.89 %),602,"1,164,100","1,933.72","1,505","1,790,800","1,190","-626,700"
08/05/2023,44.7 ( 2.76 %),"1,092","2,037,600","1,865.93","1,726","1,959,100","1,135","78,500"
