Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
24/10/2023,41.3 ( 2.48 %),"1,502","2,275,400","1,514.91","1,231","1,600,600","1,300","674,800"
23/10/2023,40.3 ( -0.49 %),"1,128","2,082,800","1,846.45",856,"1,185,900","1,385","896,900"
20/10/2023,40.5 ( 0.75 %),"1,597","2,701,100","1,691.36","1,118","1,790,100","1,601","911,000"
19/10/2023,40.2 ( 0.5 %),"2,119","4,093,600","1,931.85",952,"1,837,500","1,930","2,256,100"
18/10/2023,40 ( -3.15 %),"2,236","2,171,700",971.24,"1,027","2,351,200","2,289","-179,500"
17/10/2023,41.3 ( -0.84 %),997,"1,422,900","1,427.18",881,"1,927,000","2,187","-504,100"
16/10/2023,41.65 ( -2 %),"1,382","1,776,400","1,285.38",791,"1,642,900","2,077","133,500"
13/10/2023,42.5 ( 0.83 %),"1,350","1,825,300","1,352.07","1,368","1,528,100","1,117","297,200"
12/10/2023,42.15 ( 0.36 %),"1,112","1,721,400","1,548.02",930,"1,806,700","1,943","-85,300"
11/10/2023,42 ( -0.12 %),"1,476","1,800,200","1,219.65","1,008","2,118,300","2,101","-318,100"
10/10/2023,42.05 ( 0.24 %),"1,093","1,392,900","1,274.38",725,"1,709,600","2,358","-316,700"
09/10/2023,41.95 ( -0.59 %),887,"1,072,900","1,209.58",964,"1,213,600","1,259","-140,700"
06/10/2023,42.2 ( 1.44 %),"1,132","1,302,600","1,150.71",714,"953,700","1,336","348,900"
05/10/2023,41.6 ( -2.12 %),"1,145","1,129,800",986.72,"1,760","933,600",530,"196,200"
04/10/2023,42.5 ( 2.29 %),"1,437","1,831,800","1,274.74","1,378","1,334,800",969,"497,000"
03/10/2023,41.55 ( -5.46 %),"1,761","2,249,200","1,277.23","1,485","2,130,400","1,435","118,800"
02/10/2023,43.95 ( -0.9 %),"1,291","1,429,400","1,107.2","1,059","1,459,500","1,378","-30,100"
29/09/2023,44.35 ( 0 %),764,"952,100","1,246.2",998,"1,088,000","1,090","-135,900"
28/09/2023,44.35 ( -0.11 %),888,"1,188,900","1,338.85","1,126","1,135,600","1,009","53,300"
27/09/2023,44.4 ( 0.11 %),"1,169","1,581,500","1,352.87","1,096","1,615,200","1,474","-33,700"
