Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
12/09/2022,36.9 ( -0.27 %),"1,073","1,614,400","1,504.57",948,"2,052,500","2,165","-438,100"
09/09/2022,37 ( 0.82 %),"1,718","2,350,900","1,368.39",960,"2,286,800","2,382","64,100"
08/09/2022,36.7 ( -2.91 %),"2,779","3,394,500","1,221.48","1,582","3,973,400","2,512","-578,900"
07/09/2022,37.8 ( -5.74 %),"3,068","4,180,900","1,362.74","1,584","5,233,500","3,304","-1,052,600"
06/09/2022,40.05 ( 1.39 %),"1,565","3,578,600","2,286.65","2,285","3,680,900","1,611","-102,300"
05/09/2022,39.5 ( -1.25 %),"1,294","1,385,400","1,070.63","1,067","1,982,700","1,858","-597,300"
31/08/2022,40 ( 0.5 %),"1,404","2,529,400","1,801.57","2,130","3,656,100","1,716","-1,126,700"
30/08/2022,39.8 ( 2.05 %),"1,647","3,806,400","2,311.11","2,691","5,169,700","1,921","-1,363,300"
29/08/2022,39 ( -1.02 %),"1,887","2,805,100","1,486.54","1,258","2,358,800","1,875","446,300"
26/08/2022,39.4 ( 0.25 %),"1,417","3,172,000","2,238.53","2,675","5,118,100","1,913","-1,946,100"
25/08/2022,39.3 ( 0 %),"1,472","2,405,400","1,634.1","1,405","3,103,800","2,209","-698,400"
24/08/2022,39.3 ( -0.51 %),"1,139","1,511,700","1,327.22","1,157","2,298,600","1,987","-786,900"
23/08/2022,39.5 ( 2.6 %),"1,498","3,198,700","2,135.31","1,111","2,551,400","2,296","647,300"
22/08/2022,38.45 ( -2.41 %),"1,947","2,753,600","1,414.28","1,212","2,961,400","2,443","-207,800"
19/08/2022,39.35 ( -0.63 %),"1,537","2,667,400","1,735.46","1,190","2,879,900","2,420","-212,500"
18/08/2022,39.6 ( -1 %),"2,002","2,671,800","1,334.57","1,556","3,016,900","1,939","-345,100"
17/08/2022,40 ( -1.23 %),"1,737","2,501,000","1,439.84","1,447","2,845,400","1,966","-344,400"
16/08/2022,40.5 ( -1.22 %),"1,244","1,586,300","1,275.16","1,735","3,286,400","1,894","-1,700,100"
15/08/2022,41 ( 4.59 %),"2,272","6,013,200","2,646.65","4,020","6,362,700","1,583","-349,500"
12/08/2022,39.2 ( 2.35 %),"1,616","3,031,000","1,875.62","1,159","2,348,600","2,026","682,400"
