Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
17/03/2025,51.6(0.00 %),"-437,950",-22.63,"1,250",0.06,"439,200",22.69,0,0%
14/03/2025,51.6(0.98 %),"-183,138",-9.49,"154,862",8.02,"338,000",17.51,0,0%
13/03/2025,51.1(0.00 %),"-558,500",-28.59,"72,000",3.69,"630,500",32.27,0,0%
12/03/2025,51.1(-0.20 %),"-536,400",-27.47,"150,400",7.7,"686,800",35.17,0,0%
11/03/2025,51.2(-0.39 %),"-537,961",-27.47,"13,200",0.67,"551,161",28.15,0,0%
10/03/2025,51.4(0.39 %),"-456,700",-23.36,"21,500",1.1,"478,200",24.47,0,0%
07/03/2025,51.2(-0.39 %),"-222,000",-11.41,"154,200",7.93,"376,200",19.34,0,0%
06/03/2025,51.4(-0.77 %),"-273,100",-14.07,"43,000",2.22,"316,100",16.29,0,0%
05/03/2025,51.8(-0.38 %),"-221,126",-11.46,"44,000",2.28,"265,126",13.74,0,0%
04/03/2025,52(0.58 %),"-120,500",-6.24,"166,900",8.65,"287,400",14.88,0,0%
03/03/2025,51.7(0.39 %),"-307,400",-15.87,"16,900",0.87,"324,300",16.74,0,0%
28/02/2025,51.5(-1.34 %),"-42,000",-2.18,"6,100",0.32,"48,100",2.5,0,0%
27/02/2025,52.2(0.00 %),"-245,800",-12.78,"13,500",0.7,"259,300",13.48,0,0%
26/02/2025,52.2(-0.38 %),"-128,800",-6.72,"203,100",10.59,"331,900",17.31,0,0%
25/02/2025,52.4(0.00 %),"-182,800",-9.58,"19,300",1.01,"202,100",10.59,0,0%
24/02/2025,52.4(1.16 %),"-223,675",-11.63,"36,500",1.9,"260,175",13.53,0,0%
21/02/2025,51.8(0.78 %),"-221,000",-11.47,"26,500",1.38,"247,500",12.85,0,0%
20/02/2025,51.4(0.19 %),"-304,000",-15.63,"9,500",0.49,"313,500",16.12,0,0%
19/02/2025,51.3(0.20 %),"-457,200",-23.41,"14,800",0.76,"472,000",24.17,0,0%
18/02/2025,51.2(0.20 %),"-239,500",-12.25,"14,300",0.73,"253,800",12.98,0,0%
