Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/05/2022,156.5(-3.93 %),"-63,200",-9.89,"48,700",7.62,"111,900",17.51,"239,363,059",62.67%
19/05/2022,162.9(0.87 %),"17,800",2.9,"142,100",23.15,"124,300",20.25,"239,357,659",62.68%
18/05/2022,161.5(-2.42 %),"29,400",4.75,"83,500",13.49,"54,100",8.74,"239,339,859",62.68%
17/05/2022,165.5(4.88 %),"7,900",1.31,"113,500",18.78,"105,600",17.48,"239,366,559",62.67%
16/05/2022,157.8(-3.01 %),"-10,900",-1.72,"44,900",7.09,"55,800",8.81,"239,230,159",62.69%
13/05/2022,162.7(-1.33 %),"-181,100",-28.45,"68,300",10.94,"249,400",39.38,"239,212,959",62.7%
12/05/2022,164.9(0.86 %),"57,600",9.44,"119,700",19.61,"62,100",10.17,"239,200,659",62.7%
11/05/2022,163.5(-0.85 %),200,0.03,"78,000",12.85,"77,800",12.82,"239,258,259",62.69%
10/05/2022,164.9(3.00 %),"-20,700",-3.41,"56,000",9.23,"76,700",12.65,"239,258,459",62.69%
09/05/2022,160.1(-4.42 %),"-3,800",-0.61,"62,700",10.04,"66,500",10.65,"239,247,359",62.69%
06/05/2022,167.5(-1.12 %),"7,100",1.19,"74,200",12.43,"67,100",11.24,"239,297,859",62.68%
05/05/2022,169.4(3.61 %),"58,000",9.73,"70,200",11.74,"12,200",2.01,"239,268,159",62.69%
04/05/2022,163.5(0.86 %),"24,800",4.02,"26,800",4.34,"2,000",0.32,"239,326,159",62.68%
29/04/2022,162.1(-1.76 %),"-98,700",-16.01,"15,400",2.5,"114,100",18.52,"239,334,959",62.68%
28/04/2022,165(-2.37 %),"-15,500",-2.56,"2,500",0.41,"18,000",2.97,"239,281,659",62.69%
27/04/2022,169(0.00 %),"42,900",7.2,"110,600",18.37,"67,700",11.17,"239,112,559",62.71%
26/04/2022,169(6.69 %),"109,500",17.34,"280,700",45.3,"171,200",27.96,"239,199,059",62.7%
25/04/2022,158.4(-6.99 %),"57,200",9.25,"128,300",20.78,"71,100",11.53,"239,420,559",62.67%
22/04/2022,170.3(0.35 %),"190,900",32.79,"250,100",42.88,"59,200",10.09,"239,251,359",62.69%
21/04/2022,169.7(-1.34 %),"-103,700",-17.4,"136,800",23.02,"240,500",40.42,"239,423,959",62.66%
