Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
11/10/2022,183.5(-0.54 %),"58,890",10.81,"132,800",24.37,"73,910",13.56,"238,646,432",62.79%
10/10/2022,184.5(-1.34 %),"-45,750",-8.44,"192,650",35.54,"238,400",43.98,"238,707,932",62.78%
07/10/2022,187(0.65 %),"52,606",9.84,"123,906",23.17,"71,300",13.33,"238,807,182",62.76%
06/10/2022,185.8(-1.69 %),"2,300",0.43,"17,700",3.29,"15,400",2.86,"238,740,666",62.77%
05/10/2022,189(0.53 %),"-32,202",-6.09,"156,220",29.53,"188,422",35.61,"238,646,738",62.79%
04/10/2022,188(3.18 %),"-27,328",-5.14,"293,400",55.16,"320,728",60.3,"238,768,658",62.77%
03/10/2022,182.2(-1.51 %),"-7,000",-1.28,"18,800",3.43,"25,800",4.7,"238,828,519",62.76%
30/09/2022,185(1.20 %),"12,961",2.4,"33,400",6.18,"20,439",3.78,"238,776,998",62.77%
29/09/2022,182.8(-0.11 %),"-21,221",-3.88,"222,000",40.58,"243,221",44.46,"238,791,198",62.76%
28/09/2022,183(-1.24 %),"9,600",1.76,"25,200",4.61,"15,600",2.85,"238,775,928",62.77%
27/09/2022,185.3(0.16 %),"-39,770",-7.37,"14,400",2.67,"54,170",10.04,"238,773,488",62.77%
26/09/2022,185(-1.07 %),"1,160",0.21,"27,800",5.14,"26,640",4.93,"238,710,588",62.78%
23/09/2022,187(0.00 %),"-56,300",-10.53,"77,300",14.46,"133,600",24.98,"238,650,029",62.79%
22/09/2022,187(-0.53 %),"-36,459",-6.82,"89,000",16.64,"125,459",23.46,"238,654,809",62.78%
21/09/2022,188(0.27 %),"8,480",1.59,"24,200",4.55,"15,720",2.96,"238,704,749",62.78%
20/09/2022,187.5(1.19 %),"46,940",8.8,"48,900",9.17,"1,960",0.37,"238,667,319",62.78%
19/09/2022,185.3(0.00 %),"30,770",5.7,"92,400",17.12,"61,630",11.42,"238,609,149",0%
16/09/2022,185.3(0.00 %),"58,700",10.88,"149,200",27.65,"90,500",16.77,"238,639,919",62.79%
15/09/2022,185.3(0.71 %),"-70,100",-21.24,"6,100",3.99,"76,200",25.24,0,62.79%
14/09/2022,184(-3.66 %),"-115,460",-0.68,"21,700",1.88,"137,160",2.56,"238,544,109",62.8%
