Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
15/11/2024,55.5(-1.07 %),"7,400",0.41,"34,100",1.9,"26,700",1.49,0,0%
14/11/2024,56.1(-1.23 %),"10,100",0.56,"27,700",1.56,"17,600",1,0,0%
13/11/2024,56.8(0.35 %),"-10,400",-0.59,"37,100",2.1,"47,500",2.69,"503,647,967",0%
12/11/2024,56.6(2.35 %),"473,400",26.9,"607,600",34.53,"134,200",7.63,"503,637,567",60.73%
11/11/2024,55.3(0.18 %),"-100,600",-5.56,"116,100",6.43,"216,700",11.99,"504,085,967",60.7%
08/11/2024,55.2(-0.72 %),"-96,700",-5.34,"62,500",3.47,"159,200",8.81,"504,153,987",60.69%
07/11/2024,55.6(-0.36 %),"-6,500",-0.36,"41,600",2.32,"48,100",2.68,"504,075,633",60.7%
06/11/2024,55.8(0.54 %),0,0,0,0,0,0,"503,967,533",60.71%
05/11/2024,55.5(0.00 %),"-112,400",-6.24,"37,300",2.07,"149,700",8.31,"503,934,633",60.71%
04/11/2024,55.5(0.36 %),"8,900",0.52,"93,100",5.2,"84,200",4.68,"503,868,113",60.71%
01/11/2024,55.3(0.18 %),"22,500",1.3,"126,300",7.06,"103,800",5.76,"503,698,113",60.73%
31/10/2024,55.2(0.00 %),"-195,600",-10.85,"67,500",3.75,"263,100",14.6,"503,675,113",60.73%
30/10/2024,55.2(-0.36 %),"-118,000",-6.54,"31,300",1.73,"149,300",8.27,"503,670,813",60.73%
29/10/2024,55.4(-0.18 %),"-42,800",-2.38,"29,000",1.61,"71,800",3.98,"503,580,813",60.74%
28/10/2024,55.5(0.00 %),"-78,000",-4.33,"43,300",2.4,"121,300",6.73,"503,482,513",60.74%
25/10/2024,55.5(-0.72 %),"-105,500",-5.87,"21,800",1.21,"127,300",7.08,"503,503,113",60.74%
24/10/2024,55.9(-0.18 %),"-8,500",-0.47,"14,200",0.79,"22,700",1.27,"503,397,033",60.75%
23/10/2024,56(0.00 %),"-113,600",-6.34,"14,300",0.8,"127,900",7.14,"503,302,433",60.76%
22/10/2024,56(-1.06 %),"-97,200",-5.47,"11,600",0.65,"108,800",6.13,"503,093,033",60.77%
21/10/2024,56.6(-1.39 %),"-215,800",-12.25,"7,900",0.45,"223,700",12.7,"503,062,678",60.78%
