Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/08/2024,58(0.35 %),"53,600",3.1,"173,300",10.02,"119,700",6.93,"503,555,094",60.74%
19/08/2024,57.8(2.66 %),"15,800",0.94,"215,200",12.28,"199,400",11.34,"503,555,094",60.74%
16/08/2024,56.3(1.08 %),"211,600",11.88,"281,500",15.81,"69,900",3.93,"503,569,694",60.74%
15/08/2024,55.7(0.00 %),"62,400",3.52,"263,000",14.75,"200,600",11.23,"503,729,294",60.72%
14/08/2024,55.7(2.58 %),"297,300",16.5,"419,200",23.28,"121,900",6.78,"503,865,894",60.71%
13/08/2024,54.3(0.56 %),"8,600",0.44,"134,000",7.24,"125,400",6.81,"504,120,694",60.69%
12/08/2024,54(0.75 %),"-49,100",-2.65,"115,300",6.22,"164,400",8.87,"504,068,294",60.7%
09/08/2024,53.6(1.52 %),"-159,600",-8.55,"26,800",1.44,"186,400",9.98,"503,819,794",60.72%
08/08/2024,52.8(-0.19 %),"-299,700",-15.96,"70,100",3.74,"369,800",19.7,"503,623,994",60.73%
07/08/2024,52.9(-0.75 %),"-161,200",-8.54,"71,400",3.79,"232,600",12.33,"503,551,554",60.74%
06/08/2024,53.3(2.50 %),"-67,800",-3.59,"74,700",3.97,"142,500",7.56,"503,546,454",60.74%
05/08/2024,52(-5.63 %),"98,600",5.22,"175,100",9.31,"76,500",4.09,"503,582,234",60.74%
02/08/2024,55.1(0.18 %),"-18,400",-1.01,"20,500",1.12,"38,900",2.14,"503,530,934",60.74%
01/08/2024,55(-0.72 %),"-53,700",-2.93,"172,700",9.71,"226,400",12.64,"503,410,134",60.75%
31/07/2024,55.4(1.09 %),"-125,300",-6.91,"16,000",0.88,"141,300",7.79,"503,281,898",60.76%
30/07/2024,54.8(-0.18 %),"-151,700",-8.36,"7,900",0.44,"159,600",8.8,"503,135,390",60.77%
29/07/2024,54.9(-0.18 %),"-151,700",-8.36,"7,900",0.44,"159,600",8.8,"502,909,490",60.79%
24/07/2024,54.6(-0.18 %),"-20,300",-1.11,"49,900",2.71,"70,200",3.82,"502,793,886",60.8%
23/07/2024,0(0.00 %),"-55,014",-3.05,"139,600",7.68,"194,614",10.72,"502,665,611",60.81%
22/07/2024,0(0.00 %),"-16,500",-0.96,"161,700",9.01,"178,200",9.97,"502,795,411",60.8%
