Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
25/10/2023,69.2(0.14 %),"98,300",6.83,"127,500",8.84,"29,200",2.01,"488,790,171",61.89%
24/10/2023,69.1(1.92 %),"74,900",5.16,"92,100",6.34,"17,200",1.18,"488,796,571",61.89%
23/10/2023,67.8(-3.14 %),"-98,800",-6.78,"46,400",3.18,"145,200",9.96,"488,871,471",61.88%
20/10/2023,70(2.49 %),"24,700",1.69,"35,500",2.43,"10,800",0.74,"488,842,181",61.89%
19/10/2023,68.3(0.00 %),"60,800",4.16,"136,500",9.33,"75,700",5.17,"488,873,981",61.88%
18/10/2023,68.3(-2.29 %),"101,000",6.93,"104,700",7.18,"3,700",0.25,"488,960,281",61.88%
17/10/2023,69.9(-1.41 %),"-18,200",-1.29,"32,000",2.26,"50,200",3.55,"488,914,231",61.88%
16/10/2023,70.9(1.14 %),"32,300",2.33,"183,100",13.02,"150,800",10.69,"488,673,735",61.9%
13/10/2023,70.1(1.74 %),"-16,600",-1.24,"255,900",17.68,"272,500",18.92,"488,515,835",61.91%
12/10/2023,68.9(1.32 %),"-209,700",-14.38,"131,300",9.03,"341,000",23.41,"244,977,600",61.8%
11/10/2023,68(-1.16 %),"-370,100",-25.23,"37,400",2.55,"407,500",27.78,"244,718,220",61.84%
10/10/2023,68.8(0.00 %),"-313,700",-21.57,"76,900",5.33,"390,600",26.9,"244,493,620",61.87%
09/10/2023,68.8(-1.15 %),"-129,000",-8.92,"133,000",9.18,"262,000",18.1,"244,704,833",30.92%
06/10/2023,69.6(0.14 %),"-33,300",-2.29,"64,300",4.45,"97,600",6.74,"244,575,833",30.93%
05/10/2023,69.5(-0.71 %),"-60,500",-4.26,"10,900",0.76,"71,400",5.02,"244,542,533",61.87%
04/10/2023,70(-0.43 %),"-4,400",-0.31,"50,900",3.56,"55,300",3.86,"244,406,431",30.94%
03/10/2023,70.3(-3.70 %),"-41,700",-2.97,"80,800",5.77,"122,500",8.74,"244,402,031",61.89%
02/10/2023,73(0.69 %),"-22,300",-1.63,"55,500",4.05,"77,800",5.68,"244,331,346",61.9%
29/09/2023,72.5(0.14 %),"-84,800",-6.18,"66,700",4.85,"151,500",11.03,"244,164,548",61.93%
28/09/2023,72.4(-2.29 %),"-201,900",-14.8,"20,300",1.49,"222,200",16.29,"244,265,796",30.95%
