Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
13/01/2025,54.1(0.93 %),"173,400",9.34,"205,000",11.04,"31,600",1.7,0,0%
10/01/2025,53.6(0.00 %),"378,520",20.39,"413,520",22.27,"35,000",1.88,0,0%
09/01/2025,53.6(-0.19 %),"-18,900",-1.01,"45,300",2.43,"64,200",3.45,0,0%
08/01/2025,53.7(0.00 %),"-40,200",-2.16,"66,100",3.55,"106,300",5.71,0,0%
07/01/2025,53.7(0.19 %),"-11,800",-0.64,"44,400",2.4,"56,200",3.03,0,0%
06/01/2025,53.6(-2.55 %),"-113,834",-6.24,"60,700",3.31,"174,534",9.55,0,0%
03/01/2025,55(-1.08 %),"145,500",8.08,"205,100",11.38,"59,600",3.3,0,0%
02/01/2025,55.6(0.18 %),"20,796",1.16,"141,500",7.85,"120,704",6.69,0,0%
31/12/2024,55.5(-1.07 %),"36,900",2.05,"87,200",4.85,"50,300",2.8,0,0%
30/12/2024,56.1(0.54 %),"16,556",0.91,"43,656",2.42,"27,100",1.51,0,0%
27/12/2024,55.8(0.18 %),"80,520",4.46,"151,400",8.39,"70,880",3.93,0,0%
26/12/2024,55.7(0.54 %),"5,800",0.31,"54,300",3.02,"48,500",2.71,0,0%
25/12/2024,57.4(0.35 %),"43,043",2.48,"61,048",3.51,"18,005",1.04,0,0%
24/12/2024,57.2(0.00 %),"-58,160",-3.33,"73,100",4.19,"131,260",7.52,0,0%
23/12/2024,57.2(1.24 %),"-72,920",-4.18,"28,900",1.67,"101,820",5.85,0,0%
20/12/2024,56.5(-0.70 %),"-175,991",-9.98,"22,709",1.29,"198,700",11.27,0,0%
19/12/2024,56.9(-0.87 %),"-65,820",-3.75,"18,100",1.03,"83,920",4.78,0,0%
18/12/2024,57.4(0.17 %),"57,893",3.32,"106,600",6.12,"48,707",2.8,0,0%
17/12/2024,57.3(0.00 %),"40,880",2.35,"94,440",5.42,"53,560",3.07,0,0%
16/12/2024,57.3(-0.17 %),"-2,800",-0.16,"22,200",1.28,"25,000",1.43,0,0%
