Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
17/06/2022,156(-0.26 %),"22,800",3.56,"97,800",15.26,"75,000",11.7,"239,380,909",62.67%
16/06/2022,156.4(2.89 %),"47,000",7.35,"144,000",22.52,"97,000",15.17,"239,398,509",62.67%
15/06/2022,152(1.33 %),"-36,200",-5.5,"97,000",14.74,"133,200",20.25,"239,402,909",62.67%
14/06/2022,150(-1.96 %),"-4,700",-0.7,"112,400",16.86,"117,100",17.57,"239,430,409",62.66%
13/06/2022,153(-2.98 %),"67,200",10.28,"81,700",12.5,"14,500",2.22,"239,541,409",62.65%
10/06/2022,157.7(0.45 %),"49,300",7.77,"50,700",8,"1,400",0.22,"239,585,159",62.64%
09/06/2022,157(-1.69 %),"8,700",1.37,"49,100",7.71,"40,400",6.34,"239,541,859",62.65%
08/06/2022,159.7(-0.13 %),"51,100",8.16,"145,100",23.17,"94,000",15.01,"239,575,859",62.64%
07/06/2022,159.9(0.88 %),"22,300",3.57,"37,400",5.98,"15,100",2.41,"239,699,559",62.62%
06/06/2022,158.5(2.13 %),"53,700",8.49,"75,100",11.86,"21,400",3.38,"239,672,659",62.63%
03/06/2022,155.2(1.44 %),"68,500",10.63,"152,800",23.71,"84,300",13.08,"239,733,859",62.62%
02/06/2022,153(-0.07 %),"41,400",6.33,"55,300",8.46,"13,900",2.13,"239,745,759",62.61%
01/06/2022,153.1(-0.26 %),"105,000",16.08,"225,900",34.59,"120,900",18.51,"239,738,359",62.62%
31/05/2022,153.5(0.07 %),"5,900",0.91,"92,300",14.17,"86,400",13.26,"239,898,459",62.59%
30/05/2022,153.4(-0.39 %),"-33,300",-5.11,"32,500",4.99,"65,800",10.09,"239,767,859",62.61%
27/05/2022,154(0.65 %),"-141,200",-21.74,"55,800",8.59,"197,000",30.34,"239,652,959",62.63%
26/05/2022,153(-0.65 %),"-102,300",-15.65,"44,100",6.75,"146,400",22.4,"239,553,459",62.64%
25/05/2022,154(0.00 %),"-110,900",-17.08,"44,400",6.84,"155,300",23.92,"239,511,659",62.65%
24/05/2022,154(-0.06 %),"-45,800",-7.05,"40,100",6.18,"85,900",13.23,"239,492,559",62.65%
23/05/2022,154.1(-1.53 %),"-46,700",-7.2,"14,800",2.28,"61,500",9.48,"239,419,759",62.67%
