Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/04/2022,31.9(0.79 %),0,0,0,0,0,0,0,30%
19/04/2022,31.65(-3.51 %),0,0,"300,000",10.52,"300,000",10.52,0,30%
18/04/2022,32.8(-2.38 %),0,0,"300,000",10.76,"300,000",10.76,-159,30%
15/04/2022,33.55(-0.74 %),0,0,0,0,0,0,0,30%
14/04/2022,33.8(0.30 %),0,0,0,0,0,0,-159,30%
13/04/2022,33.65(0.45 %),0,0,0,0,0,0,-159,30%
12/04/2022,33.45(-1.18 %),0,0,0,0,0,0,0,24%
08/04/2022,33.85(0.74 %),0,0,0,0,0,0,-159,30%
07/04/2022,33.6(1.20 %),0,0,0,0,0,0,0,30%
06/04/2022,33.2(0.61 %),0,0,0,0,0,0,-56,30%
05/04/2022,33(-1.49 %),0,0,"300,000",10.74,"300,000",10.74,-56,30%
04/04/2022,33.5(0.30 %),0,0,"444,450",15.87,"444,450",15.87,0,30%
01/04/2022,33.4(0.91 %),0,0,0,0,0,0,0,30%
31/03/2022,33.05(1.38 %),0,0,0,0,0,0,0,30%
30/03/2022,32.6(0.62 %),0,0,"60,700",2.1,"60,700",2.1,0,30%
29/03/2022,32.35(-0.15 %),0,0,"40,700",1.41,"40,700",1.41,0,30%
28/03/2022,32.35(-1.07 %),0,0,"1,063,000",37.15,"1,063,000",37.15,0,30%
25/03/2022,32.7(-0.61 %),0,0,0,0,0,0,0,30%
24/03/2022,32.9(-0.90 %),0,0,0,0,0,0,-50,30%
23/03/2022,33.2(-0.30 %),"-20,025",-0.68,"1,444,600",49.26,"1,464,625",49.94,-25,30%
