Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
31/07/2023,22.95(3.38 %),0,0,0,0,0,0,0,30%
28/07/2023,22.2(0.00 %),0,0,0,0,0,0,0,30%
27/07/2023,22.15(-0.67 %),0,0,0,0,0,0,0,30%
26/07/2023,22.3(0.00 %),0,0,0,0,0,0,0,30%
25/07/2023,22.3(0.90 %),0,0,0,0,0,0,0,30%
24/07/2023,22.05(-0.23 %),"2,000",0.04,"2,000",0.04,0,0,0,30%
21/07/2023,22.1(0.45 %),400,0.01,400,0.01,0,0,489,30%
20/07/2023,22(0.00 %),0,0,0,0,0,0,0,30%
19/07/2023,22(0.00 %),"-2,000",-0.04,0,0,"2,000",0.04,0,30%
18/07/2023,22(0.00 %),-400,-0.01,0,0,400,0.01,0,30%
17/07/2023,22(0.00 %),0,0,0,0,0,0,0,30%
14/07/2023,22(0.00 %),0,0,0,0,0,0,0,30%
13/07/2023,22(0.46 %),0,0,0,0,0,0,33,30%
12/07/2023,21.85(-0.68 %),0,0,0,0,0,0,33,30%
11/07/2023,22(0.00 %),0,0,0,0,0,0,33,30%
10/07/2023,21.95(1.15 %),100,0,100,0,0,0,33,30%
07/07/2023,21.7(0.00 %),0,0,0,0,0,0,133,30%
06/07/2023,21.7(-1.36 %),0,0,0,0,0,0,0,30%
05/07/2023,21.95(-0.23 %),0,0,0,0,0,0,0,30%
04/07/2023,22(-0.45 %),0,0,0,0,0,0,0,30%
