Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
15/11/2024,24.4(-0.61 %),0,0,"19,055,500",466.95,"19,055,500",466.95,0,0%
14/11/2024,24.55(-1.41 %),0,0,"3,325,400",64.79,"3,325,400",64.79,0,0%
13/11/2024,24.9(0.20 %),0,0,"8,362,800",206.85,"8,362,800",206.85,0,0%
12/11/2024,24.85(0.00 %),0,0,0,0,0,0,0,30%
11/11/2024,24.85(-0.20 %),0,0,0,0,0,0,0,30%
08/11/2024,24.9(-0.80 %),0,0,0,0,0,0,0,30%
07/11/2024,25.1(0.00 %),0,0,0,0,0,0,0,30%
06/11/2024,25.1(1.41 %),0,0,0,0,0,0,65,30%
05/11/2024,24.75(0.00 %),0,0,0,0,0,0,0,30%
04/11/2024,24.75(-0.60 %),0,0,0,0,0,0,0,30%
01/11/2024,24.9(-1.97 %),0,0,0,0,0,0,0,30%
31/10/2024,25.4(1.20 %),0,0,0,0,0,0,0,30%
30/10/2024,25.1(-0.40 %),0,0,0,0,0,0,0,30%
29/10/2024,25.2(0.20 %),0,0,0,0,0,0,0,30%
28/10/2024,25.15(1.00 %),0,0,0,0,0,0,0,30%
25/10/2024,24.9(-0.40 %),0,0,0,0,0,0,0,30%
24/10/2024,25(-1.57 %),0,0,0,0,0,0,0,30%
23/10/2024,25.4(0.00 %),0,0,0,0,0,0,0,30%
22/10/2024,25.4(-1.55 %),0,0,0,0,0,0,0,30%
21/10/2024,25.8(-1.15 %),0,0,0,0,0,0,86,30%
