Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
13/12/2024,25.15(-0.59 %),0,0,"4,563,775",114.77,"4,563,775",114.77,0,0%
12/12/2024,25.3(-0.39 %),"-14,495",-0.37,"128,705",0,"143,200",0.37,0,0%
11/12/2024,25.4(0.20 %),0,0,0,0,0,0,0,0%
10/12/2024,25.35(-0.59 %),0,0,"356,400",5.58,"356,400",5.58,0,0%
09/12/2024,25.5(-0.58 %),-5,-0,"1,976,400",50.48,"1,976,405",50.48,0,0%
06/12/2024,25.65(-0.19 %),0,0,"1,328,100",34.02,"1,328,100",34.02,0,0%
05/12/2024,25.7(2.59 %),0,0,0,0,0,0,0,0%
04/12/2024,25.05(0.20 %),0,0,"1,779,500",38.2,"1,779,500",38.2,0,0%
03/12/2024,25(-0.60 %),0,0,"1,720,100",43.07,"1,720,100",43.07,0,0%
02/12/2024,25.15(-0.20 %),9,0,"2,214,109",54.03,"2,214,100",54.03,0,0%
29/11/2024,25.2(0.20 %),0,0,0,0,0,0,0,0%
28/11/2024,25.15(0.40 %),0,0,"236,000",5.93,"236,000",5.93,0,0%
27/11/2024,25.05(0.20 %),-9,-0,"729,100",11.9,"729,109",11.9,0,0%
26/11/2024,25(0.40 %),0,0,"939,200",19.7,"939,200",19.7,0,0%
25/11/2024,24.9(-0.20 %),0,0,"585,700",0,"585,700",0,0,0%
22/11/2024,24.95(0.40 %),-9,-0,"153,600",3.81,"153,609",3.81,0,0%
21/11/2024,24.85(1.43 %),0,0,"432,300",10.51,"432,300",10.51,0,0%
20/11/2024,24.5(0.82 %),0,0,"1,180,400",28.64,"1,180,400",28.64,0,0%
19/11/2024,24.3(-0.82 %),0,0,"1,379,400",33.67,"1,379,400",33.67,0,0%
18/11/2024,24.5(0.41 %),-109,-0,"4,453,600",108.18,"4,453,709",108.19,0,0%
