Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
23/11/2023,30.4 ( -1.78 %),"2,710","5,070,800","1,871.14","1,609","6,695,100","4,161","-1,624,300"
22/11/2023,30.95 ( 0.49 %),"1,641","4,096,700","2,496.47","1,318","4,106,500","3,116","-9,800"
21/11/2023,30.8 ( -0.65 %),"1,792","4,153,300","2,317.69","1,208","4,935,800","4,086","-782,500"
20/11/2023,31 ( -0.48 %),"3,239","8,727,700","2,694.57","1,827","7,096,500","3,884","1,631,200"
17/11/2023,31.15 ( -1.74 %),"3,117","7,411,900","2,377.9","2,171","8,811,600","4,059","-1,399,700"
16/11/2023,31.7 ( 0.48 %),"1,163","4,556,800","3,918.14","1,640","4,914,500","2,997","-357,700"
15/11/2023,31.55 ( 0.16 %),"1,580","5,155,300","3,262.85","3,181","8,597,700","2,703","-3,442,400"
14/11/2023,31.5 ( 1.94 %),"2,187","7,030,500","3,214.68","2,675","8,196,300","3,064","-1,165,800"
13/11/2023,30.9 ( -0.48 %),"2,171","5,819,400","2,680.52","1,494","4,416,500","2,956","1,402,900"
10/11/2023,31.05 ( -1.43 %),"2,679","7,144,800","2,666.97","2,087","6,757,500","3,238","387,300"
09/11/2023,31.5 ( -0.94 %),"2,790","6,791,100","2,434.09","2,194","9,033,800","4,118","-2,242,700"
08/11/2023,31.8 ( 3.92 %),"2,251","5,985,600","2,659.08","2,570","5,727,800","2,229","257,800"
07/11/2023,30.6 ( -1.29 %),"1,657","3,505,500","2,115.57","1,475","3,679,400","2,495","-173,900"
06/11/2023,31 ( 0 %),"2,779","9,142,600","3,289.89","2,274","6,898,600","3,034","2,244,000"
03/11/2023,31 ( 5.62 %),"2,690","13,325,700","4,953.79","3,057","13,595,300","4,447","-269,600"
01/11/2023,28.2 ( 1.81 %),"2,521","7,547,500","2,993.85","1,854","7,596,500","4,097","-49,000"
31/10/2023,27.7 ( -1.42 %),"3,446","11,602,000","3,366.8","1,896","9,035,400","4,766","2,566,600"
30/10/2023,28.1 ( -4.91 %),"4,806","9,273,600","1,929.59","2,001","10,690,800","5,343","-1,417,200"
27/10/2023,29.55 ( -0.84 %),"2,668","6,779,300","2,540.97","1,692","9,254,500","5,470","-2,475,200"
26/10/2023,0 ( 0 %),"5,149","9,585,200","1,861.57","1,947","10,246,900","5,263","-661,700"
