Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
14/02/2025,26 ( 0.19 %),"3,561","20,657,000","5,800.9","7,187","25,748,300","3,583","-5,091,300"
13/02/2025,25.95 ( 0.97 %),"5,740","25,142,100","4,380.16","5,733","23,771,100","4,146","1,371,000"
12/02/2025,25.7 ( -0.77 %),"4,995","22,240,000","4,452.45","5,689","25,459,700","4,475","-3,219,700"
11/02/2025,25.9 ( 0.58 %),"4,957","26,346,200","5,314.95","8,772","38,410,300","4,379","-12,064,100"
10/02/2025,25.75 ( 0 %),"7,904","38,119,200","4,822.77","10,429","43,339,600","4,156","-5,220,400"
07/02/2025,25.75 ( 2.18 %),"9,388","48,404,500","5,156","11,407","46,453,300","4,072","1,951,200"
06/02/2025,25.2 ( 2.02 %),"14,735","58,506,100","3,970.55","13,701","68,338,600","4,988","-9,832,500"
05/02/2025,24.7 ( 0.2 %),"3,988","19,134,300","4,797.97","4,792","21,793,800","4,548","-2,659,500"
04/02/2025,24.65 ( 1.65 %),"4,827","22,307,800","4,621.46","4,699","21,818,300","4,643","489,500"
03/02/2025,0 ( 0 %),"4,826","17,333,500","3,591.69","3,082","17,604,500","5,712","-271,000"
24/01/2025,24.75 ( 0.61 %),"3,011","19,134,000","6,354.7","6,830","23,562,400","3,450","-4,428,400"
23/01/2025,24.6 ( 1.65 %),"5,509","32,072,100","5,821.76","10,056","37,838,100","3,763","-5,766,000"
22/01/2025,24.2 ( 0 %),"2,799","13,883,000","4,959.99","4,439","17,980,300","4,051","-4,097,300"
21/01/2025,24.2 ( -0.82 %),"3,135","15,627,600","4,984.88","4,420","18,226,700","4,124","-2,599,100"
20/01/2025,24.4 ( 0 %),"3,001","11,987,600","3,994.54","5,064","16,765,300","3,311","-4,777,700"
17/01/2025,24.4 ( 2.31 %),"2,574","19,687,100","7,648.45","4,538","16,274,600","3,586","3,412,500"
16/01/2025,23.85 ( 0.63 %),"2,356","13,234,500","5,617.36","3,921","15,270,000","3,894","-2,035,500"
15/01/2025,23.7 ( 0.42 %),"1,700","12,274,400","7,220.24","3,714","14,109,200","3,799","-1,834,800"
14/01/2025,23.6 ( -0.84 %),"2,339","9,988,600","4,270.46","1,995","9,729,100","4,877","259,500"
13/01/2025,23.8 ( 1.71 %),"4,106","17,056,000","4,153.92","4,063","13,399,200","3,298","3,656,800"
