Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
17/03/2025,27.45 ( 0.55 %),"4,920","20,198,700","4,105.43","2,725","17,274,300","6,339","2,924,400"
14/03/2025,27.3 ( 0 %),"5,338","23,216,300","4,349.25","3,303","17,746,900","5,373","5,469,400"
12/03/2025,27.85 ( -0.54 %),"4,142","18,757,100","4,528.51","4,970","23,230,900","4,674","-4,473,800"
11/03/2025,28 ( 0.72 %),"6,586","35,916,700","5,453.49","4,757","24,068,900","5,060","11,847,800"
10/03/2025,27.8 ( 0.18 %),"4,929","32,675,200","6,629.17","6,882","28,674,100","4,167","4,001,100"
07/03/2025,27.75 ( 0.18 %),"6,097","34,099,500","5,592.83","6,217","27,457,700","4,417","6,641,800"
06/03/2025,27.7 ( 1.47 %),"4,383","24,979,600","5,699.2","6,019","23,642,300","3,928","1,337,300"
05/03/2025,27.3 ( -0.73 %),"6,170","23,149,500","3,751.94","6,776","28,573,100","4,217","-5,423,600"
04/03/2025,27.5 ( 5.36 %),"10,750","68,822,200","6,402.07","12,957","61,308,300","4,732","7,513,900"
03/03/2025,26.1 ( 0 %),"3,849","14,491,500","3,765","3,855","18,205,600","4,723","-3,714,100"
28/02/2025,26.1 ( -0.57 %),"5,789","21,176,500","3,658.06","3,324","20,538,100","6,179","638,400"
27/02/2025,26.25 ( -0.19 %),"5,748","20,989,700","3,651.65","4,485","23,449,600","5,228","-2,459,900"
26/02/2025,26.3 ( -0.38 %),"4,242","15,882,500","3,744.11","4,119","20,145,500","4,891","-4,263,000"
25/02/2025,26.4 ( -0.38 %),"5,056","23,082,500","4,565.37","5,440","29,415,900","5,407","-6,333,400"
24/02/2025,26.5 ( 0 %),"4,637","20,610,300","4,444.75","5,235","23,767,200","4,540","-3,156,900"
21/02/2025,26.5 ( -0.19 %),"4,834","18,367,300","3,799.61","5,683","21,816,800","3,839","-3,449,500"
20/02/2025,26.55 ( 1.72 %),"8,235","37,663,200","4,573.55","10,150","37,632,400","3,708","30,800"
19/02/2025,26.1 ( 0.97 %),"4,440","23,180,500","5,220.83","6,537","24,515,200","3,750","-1,334,700"
18/02/2025,25.85 ( 0.58 %),"4,407","20,247,400","4,594.37","6,071","23,459,600","3,864","-3,212,200"
17/02/2025,0 ( 0 %),"3,927","18,229,400","4,642.07","5,279","22,965,100","4,350","-4,735,700"
