Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
12/12/2024,24.25 ( 0.41 %),"4,861","28,886,700","5,942.54","7,787","35,522,300","4,562","-6,635,600"
11/12/2024,24.15 ( 0.42 %),"5,348","17,436,000","3,260.28","5,978","23,431,600","3,920","-5,995,600"
10/12/2024,24.05 ( -0.41 %),"2,835","12,023,500","4,241.09","3,895","17,633,900","4,527","-5,610,400"
09/12/2024,24.15 ( 0 %),"3,573","17,233,800","4,823.34","3,981","15,565,300","3,910","1,668,500"
06/12/2024,24.15 ( -0.21 %),"3,758","17,150,000","4,563.6","5,221","23,003,000","4,406","-5,853,000"
05/12/2024,24.2 ( 3.2 %),"4,043","23,515,800","5,816.42","6,577","24,464,000","3,720","-948,200"
04/12/2024,23.45 ( -0.85 %),"2,789","13,016,300","4,667.01","2,831","14,241,100","5,030","-1,224,800"
03/12/2024,23.65 ( 0 %),"2,421","13,377,400","5,525.57","3,829","16,677,600","4,356","-3,300,200"
02/12/2024,23.65 ( 0.21 %),"2,699","11,099,200","4,112.34","3,448","13,150,400","3,814","-2,051,200"
29/11/2024,23.6 ( 0 %),"3,238","15,924,900","4,918.13","3,058","15,518,500","5,075","406,400"
28/11/2024,23.6 ( 0.43 %),"3,313","13,201,500","3,984.76","4,465","16,988,800","3,805","-3,787,300"
27/11/2024,23.5 ( -0.21 %),"2,652","11,647,600","4,392.01","3,435","13,152,000","3,829","-1,504,400"
26/11/2024,23.55 ( 0.21 %),"2,360","13,412,700","5,683.35","4,353","18,177,200","4,176","-4,764,500"
25/11/2024,23.5 ( 0 %),"2,490","14,921,300","5,992.49","4,032","17,810,400","4,417","-2,889,100"
22/11/2024,23.5 ( 1.29 %),"4,006","24,214,900","6,044.66","7,314","28,460,200","3,891","-4,245,300"
21/11/2024,23.2 ( 1.53 %),"4,560","18,719,600","4,105.18","3,845","16,840,700","4,380","1,878,900"
20/11/2024,22.85 ( 2.01 %),"5,821","19,939,700","3,425.48","4,530","15,761,000","3,479","4,178,700"
19/11/2024,22.4 ( -0.22 %),"4,484","14,301,300","3,189.41","2,733","12,243,200","4,480","2,058,100"
18/11/2024,22.45 ( 0 %),"6,654","24,039,400","3,612.77","3,455","19,223,700","5,564","4,815,700"
14/11/2024,0 ( 0 %),"5,065","14,498,100","2,862.41","2,999","18,083,000","6,030","-3,584,900"
