Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
13/09/2022,23.7(-0.42 %),"1,440,131",41.32,"3,380,951",48.13,"1,940,820",6.81,"1,649,002,577",20.64%
12/09/2022,23.8(0.00 %),"2,965,343",142.56,"4,701,189",151.54,"1,735,846",8.98,"1,652,006,328",20.59%
09/09/2022,23.8(3.03 %),"5,990,100",142.56,"6,367,300",151.54,"377,200",8.98,"1,654,573,517",20.55%
08/09/2022,23.1(0.43 %),"4,320,600",99.81,"6,244,600",144.25,"1,924,000",44.44,"1,657,132,712",20.5%
07/09/2022,23(-2.54 %),"-2,264,900",-52.09,"1,528,200",35.15,"3,793,100",87.24,"1,661,291,842",20.43%
06/09/2022,23.55(-1.46 %),"-1,308,600",-30.82,"776,900",18.3,"2,085,500",49.11,"1,660,366,142",20.45%
05/09/2022,23.9(3.91 %),"-604,500",-14.45,"1,849,400",44.2,"2,453,900",58.65,"1,658,924,142",20.47%
31/08/2022,23(-0.43 %),"-1,218,300",-28.02,"1,055,600",24.28,"2,273,900",52.3,"1,659,997,142",20.45%
30/08/2022,23.05(0.22 %),"-211,700",-4.88,"564,700",13.02,"776,400",17.9,"1,658,721,363",20.47%
29/08/2022,23(-2.13 %),"-1,456,900",-33.51,"874,400",20.11,"2,331,300",53.62,"1,658,682,441",20.47%
26/08/2022,23.5(-1.67 %),"186,300",4.38,"789,900",18.56,"603,600",14.18,"1,658,297,721",20.48%
25/08/2022,23.85(1.49 %),"-388,800",-9.27,"870,300",20.76,"1,259,100",30.03,"1,657,382,421",20.5%
24/08/2022,23.5(-0.84 %),"-1,447,900",-34.03,"228,300",5.37,"1,676,200",39.39,"1,656,284,773",20.52%
23/08/2022,23.65(1.07 %),"-615,500",-14.56,"1,352,300",31.98,"1,967,800",46.54,"1,654,747,373",20.54%
22/08/2022,23.35(-1.89 %),"-1,257,500",-29.36,"508,200",11.87,"1,765,700",41.23,"1,654,545,073",20.55%
19/08/2022,23.75(-1.86 %),"-343,400",-8.16,"1,431,200",33.99,"1,774,600",42.15,"1,653,421,873",20.57%
18/08/2022,24.15(-0.62 %),"-1,118,700",-27.02,"512,700",12.38,"1,631,400",39.4,"1,652,301,408",20.58%
17/08/2022,24.3(-1.22 %),"-98,100",-2.38,"2,453,500",59.62,"2,551,600",62,"1,651,118,308",20.6%
16/08/2022,24.55(2.29 %),"18,447,700",452.89,"20,471,000",502.56,"2,023,300",49.67,"1,652,251,819",20.59%
15/08/2022,24(0.00 %),"7,682,900",184.39,"9,089,100",218.14,"1,406,200",33.75,"1,670,754,477",20.27%
