Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
03/06/2021,54.3(0.56 %),"-1,333,940",-716.2,"152,450",82.27,"1,486,390",798.48,"687,881,643",28.24%
02/06/2021,54(-2.70 %),"-17,516,300",-956.47,"526,200",28.88,"18,042,500",985.34,"686,380,543",28.28%
01/06/2021,55.5(5.31 %),"-9,866,600",-554.77,"579,100",31.97,"10,445,700",586.75,"668,864,243",28.81%
31/05/2021,52.7(-21.46 %),"-13,473,100",-709.33,"698,100",36.67,"14,171,200",746,"679,673,497",28.49%
28/05/2021,67.1(0.45 %),"-5,333,500",-356.92,"1,431,000",95.58,"6,764,500",452.5,"666,200,397",28.89%
27/05/2021,66.8(-1.47 %),"-231,730",-156.27,"195,320",130.75,"427,050",287.02,"661,539,545",29.03%
26/05/2021,67.8(0.59 %),"-233,430",-157.44,"105,190",71.01,"338,620",228.45,"658,006,449",29.14%
25/05/2021,67.4(3.06 %),"-159,540",-105.06,"75,910",50.93,"235,450",155.99,"654,812,949",29.24%
24/05/2021,65.4(-0.30 %),"-443,470",-290.44,"26,350",17.26,"469,820",307.7,"654,316,149",29.25%
21/05/2021,65.6(-1.50 %),"-309,460",-203.66,"114,340",75.46,"423,800",279.12,"652,038,649",29.32%
20/05/2021,66.6(0.76 %),"1,739,200",115.33,"2,995,100",198.44,"1,255,900",83.12,"647,090,597",29.47%
19/05/2021,66.1(4.26 %),"-46,320",-29.81,"207,780",136.64,"254,100",166.45,"650,954,874",29.35%
18/05/2021,63.4(2.42 %),"-160,600",-9.84,"2,077,300",131.68,"2,237,900",141.52,"648,366,597",29.43%
17/05/2021,61.9(0.81 %),"-2,211,000",-136.03,"917,900",56.58,"3,128,900",192.61,"648,205,997",29.44%
14/05/2021,61.4(-0.16 %),"-6,671,600",-411.06,"289,000",17.89,"6,960,600",428.95,"645,994,997",29.5%
13/05/2021,61.5(-1.91 %),"-3,701,700",-231.01,"429,200",26.34,"4,130,900",257.35,"639,323,397",29.7%
12/05/2021,62.7(1.13 %),"-371,820",-229.82,"87,050",53.67,"458,870",283.49,"635,380,904",29.82%
11/05/2021,62(-1.59 %),"-360,540",-226.32,"33,600",20.79,"394,140",247.11,"632,975,777",29.9%
10/05/2021,63(3.62 %),"109,010",69.99,"304,700",191.92,"195,690",121.93,"629,211,477",30.01%
07/05/2021,60.8(2.36 %),"-204,320",-123.05,"99,690",60.65,"304,010",183.7,"628,376,997",30.03%
