Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/09/2024,25.65(1.58 %),"-2,696,700",-69.26,"4,042,400",104.23,"6,739,100",173.49,"1,696,409,378",22.48%
19/09/2024,25.25(0.60 %),"-2,960,000",-74.89,"627,600",15.88,"3,587,600",90.76,"1,696,717,441",22.47%
18/09/2024,25.1(-0.59 %),"-3,364,700",-84.76,"137,500",3.47,"3,502,200",88.22,"1,696,036,924",22.48%
17/09/2024,25.25(1.61 %),"-350,400",-8.73,"957,700",23.89,"1,308,100",32.62,"1,693,829,719",22.52%
16/09/2024,24.85(-0.60 %),"-929,400",-23.13,"1,415,200",35.46,"2,344,600",58.59,"1,691,577,831",22.55%
13/09/2024,25(-0.40 %),"-2,928,100",-73.46,"281,600",7.05,"3,209,700",80.51,"1,691,093,132",22.56%
11/09/2024,25.35(0.80 %),"-2,110,700",-53.18,"593,400",15,"2,704,100",68.18,"1,685,857,257",22.64%
10/09/2024,25.15(-1.76 %),"-2,524,100",-64.29,"540,800",13.74,"3,064,900",78.04,"1,680,785,834",22.72%
09/09/2024,25.6(0.79 %),0,0,0,0,0,0,"1,678,340,171",22.76%
06/09/2024,25.4(1.40 %),"170,300",4.48,"3,217,600",80.59,"3,047,300",76.11,"1,675,297,380",22.81%
05/09/2024,25.05(-0.79 %),"-3,674,400",-92.4,"2,058,800",51.83,"5,733,200",144.24,"1,673,936,914",22.83%
04/09/2024,25.25(-0.98 %),"-4,268,200",-107.83,"309,700",7.83,"4,577,900",115.66,"1,665,135,220",22.97%
30/08/2024,25.5(-0.39 %),"-8,056,400",-206.28,"2,804,000",71.94,"10,860,400",278.22,"1,657,899,941",23.08%
29/08/2024,25.6(-0.39 %),"-5,033,600",-129.62,"2,511,200",64.69,"7,544,800",194.3,"1,653,202,819",23.15%
28/08/2024,25.7(-0.19 %),"-7,250,500",-186.81,"250,300",6.45,"7,500,800",193.26,"1,652,407,127",23.17%
27/08/2024,25.75(-0.96 %),"-3,231,000",-83.47,"71,300",1.84,"3,302,300",85.31,"1,646,421,997",23.26%
26/08/2024,26(-0.19 %),"-5,700,600",-148.9,"534,700",13.95,"6,235,300",162.85,"1,640,056,040",23.36%
23/08/2024,26.05(1.17 %),"-5,385,300",-137.78,"1,051,800",26.88,"6,437,100",164.66,"1,630,855,334",23.5%
22/08/2024,25.75(-1.53 %),"-9,508,300",-245.56,"227,100",5.86,"9,735,400",251.42,"1,622,706,245",23.63%
21/08/2024,0(0.00 %),"-6,061,400",-157.2,"3,139,300",81.39,"9,200,700",238.59,"1,619,811,741",23.68%
