Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/02/2024,35.85(0.28 %),"-286,400",-10.29,"18,700",0.67,"305,100",10.96,"36,347,550",17.19%
21/02/2024,35.75(-0.97 %),"-129,600",-4.64,"6,400",0.23,"136,000",4.87,"36,347,550",17.19%
20/02/2024,36.1(-0.41 %),-350,-0.01,"13,300",0.48,"13,650",0.49,"36,281,150",17.2%
19/02/2024,36.25(2.69 %),"233,217",8.43,"310,017",11.2,"76,800",2.77,"36,286,950",17.2%
16/02/2024,35.3(0.00 %),"5,900",0.21,"17,400",0.61,"11,500",0.41,"36,578,570",17.17%
15/02/2024,35.3(1.58 %),"19,800",0.7,"38,200",1.35,"18,400",0.65,"36,532,970",17.18%
07/02/2024,34.75(0.14 %),"-52,600",-1.83,"10,400",0.36,"63,000",2.19,"36,523,868",17.18%
06/02/2024,34.7(0.43 %),"-44,700",-1.55,"6,600",0.23,"51,300",1.78,"36,533,268",17.18%
05/02/2024,34.55(-0.14 %),"17,500",0.61,"18,500",0.64,"1,000",0.03,"36,523,367",16.52%
02/02/2024,34.6(0.00 %),"-1,300",-0.05,400,0.01,"1,700",0.06,"36,549,770",17.18%
01/02/2024,34.6(0.00 %),"5,100",0.18,"9,200",0.32,"4,100",0.14,"36,548,844",16.52%
31/01/2024,34.6(-0.43 %),"197,000",6.83,"200,200",6.94,"3,200",0.11,"36,548,844",17.18%
30/01/2024,34.75(0.14 %),"-10,200",-0.35,0,0,"10,200",0.35,"36,749,044",17.16%
29/01/2024,34.7(0.58 %),"100,400",3.49,"100,400",3.49,0,0,"36,748,064",17.16%
26/01/2024,34.5(0.00 %),600,0.02,"1,500",0.05,900,0.03,"39,096,850",16.33%
25/01/2024,34.5(-0.43 %),"-8,700",-0.3,300,0.01,"9,000",0.31,"39,097,450",16.33%
24/01/2024,34.65(-0.57 %),-400,-0.01,0,0,400,0.01,"39,088,750",16.33%
23/01/2024,34.85(0.29 %),"8,100",0.28,"8,900",0.31,800,0.03,"39,088,350",16.33%
22/01/2024,34.75(-0.29 %),500,0.02,"1,700",0.06,"1,200",0.04,"39,096,450",16.33%
19/01/2024,34.85(1.01 %),"-55,300",-1.92,"161,500",5.62,"216,800",7.54,"39,096,950",16.33%
