Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/03/2021,58.4(0.69 %),"106,650",61.99,"158,770",92.39,"52,120",30.4,"51,993,380",15.98%
05/03/2021,58(0.35 %),"499,800",29.23,"1,963,700",114.16,"1,463,900",84.93,"56,447,480",15.64%
04/03/2021,57.8(-1.20 %),"1,947,300",114.86,"2,576,600",150.74,"629,300",35.88,"56,947,280",15.6%
03/03/2021,58.5(-0.17 %),"2,324,000",136.22,"2,705,500",158.54,"381,500",22.32,"58,894,580",15.45%
02/03/2021,58.6(-0.68 %),"1,628,600",95.69,"2,455,000",144.35,"826,400",48.66,"61,218,580",15.27%
01/03/2021,59(1.37 %),"2,215,700",129.91,"2,566,100",150.59,"350,400",20.67,"62,847,180",15.14%
26/02/2021,58.2(-0.34 %),"-533,100",-30.7,"28,500",1.65,"561,600",32.35,"63,652,920",15.08%
25/02/2021,58.4(1.92 %),"-81,500",-47.27,"9,460",5.51,"90,960",52.78,"61,441,180",15.25%
24/02/2021,57.3(0.88 %),"-69,760",-39.86,450,0.26,"70,210",40.12,"60,911,380",15.29%
23/02/2021,56.8(-0.70 %),"-67,200",-38.14,"7,240",4.13,"74,440",42.27,"60,605,700",15.32%
22/02/2021,57.2(1.78 %),"-30,360",-17.37,"32,980",18.85,"63,340",36.22,"60,602,500",15.32%
19/02/2021,56.2(0.18 %),"80,000",4.49,"399,200",22.36,"319,200",17.88,"60,631,620",15.31%
18/02/2021,56.1(0.72 %),"160,800",9.01,"251,400",14.08,"90,600",5.07,"60,711,620",15.31%
17/02/2021,55.7(5.09 %),"176,100",9.73,"230,700",12.73,"54,600",3,"60,872,420",15.3%
09/02/2021,53(1.92 %),"-90,900",-46.71,"3,360",1.74,"94,260",48.45,"59,621,520",15.39%
08/02/2021,52(-0.38 %),"-91,820",-47.18,"15,200",7.94,"107,020",55.12,"59,604,020",15.39%
05/02/2021,52.2(1.75 %),"-3,300",-1.71,"10,050",5.22,"13,350",6.92,"59,483,920",15.4%
04/02/2021,51.3(1.58 %),"-59,200",-3.01,"3,900",0.2,"63,100",3.21,"59,188,320",15.43%
03/02/2021,50.5(1.61 %),"-270,700",-13.74,"16,400",0.83,"287,100",14.57,"59,129,120",15.43%
02/02/2021,49.7(2.47 %),"-688,000",-33.59,"89,200",4.37,"777,200",37.96,"58,858,420",15.45%
