Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
27/09/2021,50.1(0.20 %),"-131,100",-6.65,"245,100",12.37,"376,200",19.01,"30,020,935",17.68%
24/09/2021,50(-0.40 %),"-10,000",-0.5,"38,400",1.93,"48,400",2.43,"29,889,835",17.69%
23/09/2021,50.2(0.20 %),"25,100",1.26,"40,200",2.02,"15,100",0.76,"29,879,835",17.69%
22/09/2021,50.1(1.01 %),"-30,700",-1.54,"10,000",0.5,"40,700",2.04,"29,904,935",17.69%
21/09/2021,49.6(-0.80 %),"-59,200",-2.93,"5,000",0.25,"64,200",3.18,"29,874,235",17.69%
20/09/2021,50(-1.38 %),"-80,800",-4.06,"8,800",0.44,"89,600",4.5,"29,815,035",17.7%
17/09/2021,50.7(-0.59 %),"-49,000",-2.47,"160,900",8.2,"209,900",10.67,"29,734,235",17.7%
16/09/2021,51(0.20 %),"41,900",2.15,"118,800",6.08,"76,900",3.93,"29,685,235",17.71%
15/09/2021,50.9(1.60 %),"38,600",1.96,"133,900",6.77,"95,300",4.81,"29,727,135",17.7%
14/09/2021,50.1(-0.40 %),"-112,500",-5.66,"119,900",6.05,"232,400",11.71,"29,765,735",17.7%
13/09/2021,50.3(-0.40 %),"-57,500",-2.87,"80,100",4.07,"137,600",6.94,"29,653,235",17.71%
10/09/2021,50.5(-0.20 %),"121,400",6.17,"203,800",10.34,"82,400",4.17,"29,595,735",17.71%
09/09/2021,50.6(2.64 %),"134,200",6.75,"235,300",11.86,"101,100",5.11,"29,717,135",17.7%
08/09/2021,49.3(-2.18 %),"-336,500",-16.76,"2,900",0.15,"339,400",16.91,"29,851,335",17.69%
07/09/2021,50.4(-1.37 %),"109,600",5.62,"245,700",12.51,"136,100",6.89,"29,514,835",17.72%
06/09/2021,51.1(0.59 %),"489,500",25.17,"554,000",28.48,"64,500",3.31,"29,624,435",17.71%
01/09/2021,50.8(2.21 %),"61,200",3.11,"69,600",3.53,"8,400",0.43,"30,113,935",17.67%
31/08/2021,49.7(0.30 %),"-352,400",-17.5,"94,300",4.68,"446,700",22.18,"30,278,335",17.66%
30/08/2021,49.55(0.10 %),"-325,500",-16.12,"169,370",8.39,"494,870",24.51,"29,925,935",17.69%
27/08/2021,49.5(1.64 %),"72,700",3.62,"187,200",9.21,"114,500",5.59,"29,600,435",17.71%
