Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/11/2021,55.9(-5.89 %),"280,700",16.11,"330,300",18.91,"49,600",2.8,"34,910,830",17.3%
19/11/2021,59.4(-2.62 %),"-25,500",-1.67,"112,200",6.61,"137,700",8.28,"35,161,530",0%
18/11/2021,61(-1.77 %),"-243,700",-14.98,"43,600",2.7,"287,300",17.68,"35,136,030",17.28%
17/11/2021,62.1(5.61 %),"-394,000",-24.54,"195,300",11.86,"589,300",36.39,"34,892,330",17.3%
16/11/2021,58.8(-2.16 %),"83,600",4.97,"99,300",5.91,"15,700",0.93,"34,498,330",17.33%
15/11/2021,60.1(0.17 %),"-68,200",-4.17,"62,300",3.79,"130,500",7.95,"34,581,930",17.33%
12/11/2021,60(0.33 %),"-680,000",-40.18,"63,000",3.73,"743,000",43.91,"34,513,730",17.33%
11/11/2021,59.8(2.57 %),"-623,300",-37.37,"301,000",17.98,"924,300",55.35,"33,833,730",17.39%
10/11/2021,58.3(6.97 %),"-17,500",-1,200,0.01,"17,700",1.01,"33,227,930",0%
09/11/2021,54.5(-0.37 %),"-9,900",-0.54,"5,300",0.29,"15,200",0.83,"33,210,430",17.43%
08/11/2021,54.7(1.48 %),"27,300",1.49,"56,900",3.12,"29,600",1.63,"33,200,530",17.43%
05/11/2021,53.9(2.28 %),"-319,500",-17.29,"5,000",0.27,"324,500",17.56,"33,547,330",0%
04/11/2021,52.7(-0.57 %),0,0,0,0,0,0,"33,227,830",17.43%
03/11/2021,53(-2.39 %),0,0,0,0,0,0,"33,227,830",17.43%
02/11/2021,54.3(0.74 %),"-582,600",-31.61,"15,200",0.83,"597,800",32.44,"33,227,830",17.43%
01/11/2021,53.9(-0.37 %),"-327,000",-17.76,"4,200",0.23,"331,200",17.99,"32,645,230",17.48%
29/10/2021,54.1(-1.28 %),"-389,500",-21.19,"2,900",0.16,"392,400",21.35,"32,176,475",17.51%
28/10/2021,54.8(-0.90 %),"-25,200",-1.38,"4,900",0.27,"30,100",1.65,"31,786,975",17.54%
27/10/2021,55.3(1.28 %),"-115,500",-6.36,"74,800",4.11,"190,300",10.47,"31,761,775",0%
26/10/2021,54.6(0.92 %),"-210,600",-11.61,"32,700",1.79,"243,300",13.4,"31,646,275",0%
