Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
31/07/2023,41.5(3.49 %),"-523,100",-21.34,"43,500",1.78,"566,600",23.12,"33,342,301",16.75%
28/07/2023,40.05(0.38 %),"-209,100",-8.34,"46,600",1.86,"255,700",10.21,"32,819,201",16.79%
27/07/2023,39.9(-1.48 %),"-355,000",-14.21,"28,500",1.14,"383,500",15.35,"32,610,101",16.81%
26/07/2023,40.5(0.50 %),"-90,000",-3.65,"15,100",0.61,"105,100",4.26,"32,255,101",16.83%
25/07/2023,40.3(0.00 %),"-399,300",-16.21,"49,300",2,"448,600",18.22,"32,165,101",17.51%
24/07/2023,40.3(-0.49 %),"-71,800",-2.89,"322,600",13.05,"394,400",15.94,"31,791,799",17.54%
21/07/2023,40.5(2.02 %),"-341,700",-13.73,"75,900",3.06,"417,600",16.79,"31,782,825",16.87%
20/07/2023,39.7(-1.00 %),"-246,300",-9.81,"99,800",3.97,"346,100",13.78,"31,441,125",16.89%
19/07/2023,40.1(-1.23 %),"-192,400",-7.8,"132,500",5.35,"324,900",13.15,"31,194,825",17.59%
18/07/2023,40.55(-1.10 %),"-366,400",-14.92,"30,700",1.26,"397,100",16.18,"31,085,003",16.92%
17/07/2023,40.95(0.12 %),"-322,800",-13.15,"84,100",3.42,"406,900",16.57,"30,718,603",16.95%
14/07/2023,40.9(-1.21 %),"-203,500",-8.37,"22,400",0.93,"225,900",9.3,"30,395,803",17.65%
13/07/2023,41.4(-0.24 %),"-389,000",-16.06,"24,500",1.01,"413,500",17.08,"30,449,686",16.97%
12/07/2023,41.5(0.48 %),"9,500",0.39,"27,000",1.12,"17,500",0.73,"30,060,686",17%
11/07/2023,41.25(-1.32 %),"-275,000",-11.43,"12,500",0.52,"287,500",11.95,"30,070,186",17%
10/07/2023,41.8(3.72 %),"-190,000",-7.77,"112,100",4.6,"302,100",12.37,"29,795,186",17.02%
07/07/2023,40.3(0.00 %),"-162,500",-6.55,"38,400",1.55,"200,900",8.1,"29,605,186",17.71%
06/07/2023,40.3(0.00 %),"-148,100",-5.98,"33,800",1.36,"181,900",7.34,"29,569,132",17.71%
05/07/2023,40.3(1.00 %),"120,700",4.87,"195,100",7.85,"74,400",2.98,"29,643,042",17.03%
04/07/2023,39.85(5.70 %),"-509,800",-19.94,"59,900",2.35,"569,700",22.28,"29,763,742",17.02%
