Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/05/2022,108.6,107.81,-1.9(-1.72 %),"834,000",90.71,0,0,110.5,110.7,108
25/05/2022,110.5,109.69,1.5(1.38 %),"829,700",91.21,0,0,109,113.5,107.5
24/05/2022,109,108.2,4.5(4.31 %),"829,900",89.21,"29,200",3.05,104.5,109.9,104
23/05/2022,104.5,103.74,-3.3(-3.06 %),"700,700",74.34,0,0,108.6,108.9,104
20/05/2022,107.8,107.01,-2.6(-2.36 %),"930,900",102.24,"200,000",21.97,109.8,111.7,107
19/05/2022,110.4,109.59,7.2(6.98 %),"1,722,900",185.78,0,0,102,110.4,100
18/05/2022,103.2,102.45,6.7(6.94 %),"1,291,600",129.77,"580,000",54.76,98.1,103.2,93.5
17/05/2022,96.5,95.8,6.3(6.98 %),"1,573,900",145.12,"719,400",68.15,88,96.5,85.7
16/05/2022,90.2,89.54,-6.7(-6.91 %),"1,052,900",99.25,0,0,99,99.6,90.2
13/05/2022,96.9,96.19,-7.2(-6.92 %),"1,761,600",176.25,"100,000",10.01,103.1,105,96.9
12/05/2022,104.1,103.34,-7.8(-6.97 %),"1,061,600",113.54,"512,000",56.32,111.9,112.7,104.1
11/05/2022,111.9,111.08,-4.2(-3.62 %),"990,800",111.67,"1,678,300",193.56,113.7,115,111.5
10/05/2022,116.1,115.25,1.2(1.04 %),"1,088,600",124.1,0,0,114.1,116.1,110.2
09/05/2022,114.9,114.06,-2.1(-1.79 %),"1,084,200",124.39,0,0,116,116.2,111
06/05/2022,117,116.15,-2(-1.68 %),"825,300",96.72,"1,200,000",152.76,115,118.5,115
05/05/2022,119,118.13,5.9(5.22 %),"933,300",108.04,0,0,114,119,113.4
04/05/2022,113.1,112.27,-2.9(-2.50 %),"512,200",58.28,0,0,116,116.8,113
29/04/2022,116,115.15,-0.5(-0.43 %),"1,098,700",128.08,0,0,117,118.6,115.1
28/04/2022,116.5,115.65,-2.5(-2.10 %),"837,600",99.4,"500,000",55.35,119,119.9,116.5
27/04/2022,119,118.13,3(2.59 %),"1,241,700",142.36,"4,106,400",470.51,116,121.8,111
